date,hospital_id,hospital_name,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag
12-02-2026,PUB_GB_PANT_DEL,G.B. Pant Hospital,7.53,1.79,189,0.4,27.1,6.87,0.277,0.456,0.249,0.334,MEDIUM,0
13-02-2026,PUB_GB_PANT_DEL,G.B. Pant Hospital,7.45,2.5,386,0.48,28.07,5.26,0.488,0.507,0.228,0.443,MEDIUM,0
14-02-2026,PUB_GB_PANT_DEL,G.B. Pant Hospital,7.6,1,251,0.46,27.66,5.9,0.276,0.567,0.123,0.347,MEDIUM,0
15-02-2026,PUB_GB_PANT_DEL,G.B. Pant Hospital,7.33,0.91,221,0.5,27.35,7.08,0.245,0.277,0.076,0.222,LOW,0
16-02-2026,PUB_GB_PANT_DEL,G.B. Pant Hospital,7.33,1.61,245,0.43,27.66,6.37,0.311,0.293,0.204,0.284,LOW,0
17-02-2026,PUB_GB_PANT_DEL,G.B. Pant Hospital,7.79,1.83,182,0.57,28.74,5.06,0.274,0.711,0.152,0.403,MEDIUM,0
18-02-2026,PUB_GB_PANT_DEL,G.B. Pant Hospital,7.43,0.01,339,0.48,29.73,6.65,0.283,0.456,0.021,0.291,LOW,0
19-02-2026,PUB_GB_PANT_DEL,G.B. Pant Hospital,7.51,0.3,241,0.55,28.92,6.04,0.221,0.471,0.025,0.269,LOW,0
24-08-2025,PUB_KEM_MUM,KEM Hospital,7.26,2.67,22,0.65,26.74,6.79,0.196,0.075,0.223,0.159,LOW,0
25-08-2025,PUB_KEM_MUM,KEM Hospital,7.08,3.02,191,0.45,27.35,6.55,0.361,0.247,0.302,0.309,MEDIUM,0
26-08-2025,PUB_KEM_MUM,KEM Hospital,7.1,2.84,68,0.47,26.59,7.01,0.246,0.145,0.267,0.215,LOW,0
27-08-2025,PUB_KEM_MUM,KEM Hospital,7,4.55,221,0.43,27.22,8.12,0.488,0.347,0.449,0.431,MEDIUM,0
28-08-2025,PUB_KEM_MUM,KEM Hospital,7.22,3.7,191,0.57,26.01,7.22,0.406,0.147,0.308,0.296,LOW,0
29-08-2025,PUB_KEM_MUM,KEM Hospital,7.05,1.9,95,0.54,26.48,5.89,0.206,0.213,0.158,0.199,LOW,0
30-08-2025,PUB_KEM_MUM,KEM Hospital,7.07,2.6,194,0.61,27.76,6.45,0.335,0.259,0.217,0.285,LOW,0
31-08-2025,PUB_KEM_MUM,KEM Hospital,7.2,2.74,17,0.49,27.37,6.21,0.197,0.011,0.238,0.14,LOW,0
01-09-2025,PUB_KEM_MUM,KEM Hospital,7.2,1.95,126,0.59,29.4,6.45,0.235,0.084,0.163,0.168,LOW,0
02-09-2025,PUB_KEM_MUM,KEM Hospital,7.09,2.96,116,0.57,26.03,8.01,0.294,0.187,0.247,0.247,LOW,0
03-09-2025,PUB_KEM_MUM,KEM Hospital,7.27,1.93,79,0.44,26.73,6.89,0.194,0.123,0.221,0.175,LOW,0
04-09-2025,PUB_KEM_MUM,KEM Hospital,7.02,3.32,24,0.5,27.36,6.11,0.241,0.196,0.277,0.233,LOW,0
05-09-2025,PUB_KEM_MUM,KEM Hospital,7.43,1.62,20,0.38,26.27,7.34,0.125,0.243,0.255,0.192,LOW,0
06-09-2025,PUB_KEM_MUM,KEM Hospital,7.06,3.63,85,0.41,26.46,7.17,0.313,0.197,0.393,0.288,LOW,0
07-09-2025,PUB_KEM_MUM,KEM Hospital,7.28,1.96,44,0.54,27.32,7.11,0.167,0.109,0.163,0.146,LOW,0
08-09-2025,PUB_KEM_MUM,KEM Hospital,7.11,3.54,103,0.29,28.07,6.93,0.322,0.159,0.505,0.301,MEDIUM,0
09-09-2025,PUB_KEM_MUM,KEM Hospital,7.31,3.3,294,0.54,26.53,7.24,0.465,0.306,0.275,0.371,MEDIUM,0
10-09-2025,PUB_KEM_MUM,KEM Hospital,7.03,3.97,21,0.47,27.96,6.39,0.282,0.184,0.361,0.264,LOW,0
11-09-2025,PUB_KEM_MUM,KEM Hospital,7.03,2.97,144,0.48,26.91,7.54,0.318,0.266,0.268,0.29,LOW,0
12-09-2025,PUB_KEM_MUM,KEM Hospital,7.08,1.93,98,0.59,26.89,6.85,0.21,0.185,0.161,0.192,LOW,0
13-09-2025,PUB_KEM_MUM,KEM Hospital,7.25,3.51,200,0.54,26.17,7.45,0.401,0.183,0.292,0.303,MEDIUM,0
14-09-2025,PUB_KEM_MUM,KEM Hospital,7.2,2.27,105,0.64,28.74,6.87,0.239,0.07,0.189,0.17,LOW,0
15-09-2025,PUB_KEM_MUM,KEM Hospital,7.3,2.4,178,0.52,27.17,6.1,0.308,0.219,0.2,0.255,LOW,0
16-09-2025,PUB_KEM_MUM,KEM Hospital,7.14,1.17,43,0.31,26.41,6.71,0.114,0.089,0.287,0.14,LOW,0
17-09-2025,PUB_KEM_MUM,KEM Hospital,7.13,3.82,5,0.5,24.55,6.44,0.259,0.073,0.318,0.206,LOW,0
18-09-2025,PUB_KEM_MUM,KEM Hospital,7.22,2.49,22,0.54,29.95,6.35,0.184,0.035,0.208,0.137,LOW,0
19-09-2025,PUB_KEM_MUM,KEM Hospital,7.11,4.29,279,0.51,26.92,7.46,0.518,0.276,0.357,0.401,MEDIUM,0
20-09-2025,PUB_KEM_MUM,KEM Hospital,7.15,2.63,124,0.53,26.92,7.19,0.279,0.133,0.219,0.216,LOW,0
21-09-2025,PUB_KEM_MUM,KEM Hospital,6.81,1.21,47,0.38,26.49,6,0.12,0.421,0.221,0.246,LOW,0
22-09-2025,PUB_KEM_MUM,KEM Hospital,7.11,2.48,14,0.42,24.99,6.89,0.177,0.099,0.287,0.172,LOW,0
23-09-2025,PUB_KEM_MUM,KEM Hospital,7.17,3.27,226,0.53,27.09,7.08,0.406,0.181,0.273,0.301,MEDIUM,0
24-09-2025,PUB_KEM_MUM,KEM Hospital,7.08,3.89,34,0.46,28.45,6.7,0.288,0.143,0.364,0.252,LOW,0
25-09-2025,PUB_KEM_MUM,KEM Hospital,7.24,3.69,63,0.45,26.49,6.97,0.298,0.082,0.357,0.235,LOW,0
26-09-2025,PUB_KEM_MUM,KEM Hospital,7.16,3.73,71,0.57,28.11,7.03,0.308,0.087,0.311,0.231,LOW,0
27-09-2025,PUB_KEM_MUM,KEM Hospital,6.93,3.5,135,0.57,27.14,6.23,0.346,0.36,0.292,0.34,MEDIUM,0
28-09-2025,PUB_KEM_MUM,KEM Hospital,7.15,2.2,70,0.54,25.99,6.74,0.205,0.097,0.183,0.163,LOW,0
29-09-2025,PUB_KEM_MUM,KEM Hospital,7.21,3.36,10,0.64,28.52,6.62,0.232,0.017,0.28,0.166,LOW,0
30-09-2025,PUB_KEM_MUM,KEM Hospital,7.32,3.12,179,0.52,27.06,6.78,0.357,0.239,0.26,0.296,LOW,0
01-10-2025,PUB_KEM_MUM,KEM Hospital,7.2,1.56,1,0.5,28.07,8.08,0.105,0.001,0.13,0.073,LOW,0
02-10-2025,PUB_KEM_MUM,KEM Hospital,7.12,2.87,43,0.57,27.84,6.66,0.227,0.109,0.239,0.188,LOW,0
03-10-2025,PUB_KEM_MUM,KEM Hospital,7.29,2.19,101,0.51,26.65,5.99,0.23,0.157,0.182,0.195,LOW,0
04-10-2025,PUB_KEM_MUM,KEM Hospital,7.2,2.79,169,0.42,26.01,7.76,0.327,0.113,0.312,0.249,LOW,0
05-10-2025,PUB_KEM_MUM,KEM Hospital,6.93,2.37,4,0.62,26.4,5.98,0.161,0.273,0.198,0.208,LOW,0
06-10-2025,PUB_KEM_MUM,KEM Hospital,7.28,2.54,94,0.45,25.97,6.07,0.248,0.143,0.262,0.214,LOW,0
07-10-2025,PUB_KEM_MUM,KEM Hospital,7.04,2.62,94,0.67,27.58,5.88,0.253,0.223,0.218,0.235,LOW,0
08-10-2025,PUB_KEM_MUM,KEM Hospital,7.31,2.76,56,0.65,26.71,7.71,0.231,0.147,0.23,0.201,LOW,0
09-10-2025,PUB_KEM_MUM,KEM Hospital,7.13,1.5,37,0.54,27.67,7.59,0.131,0.095,0.125,0.117,LOW,0
10-10-2025,PUB_KEM_MUM,KEM Hospital,7.07,1.25,35,0.49,28.43,7.36,0.112,0.153,0.114,0.127,LOW,0
11-10-2025,PUB_KEM_MUM,KEM Hospital,7.29,1.28,4,0.43,25.87,7.26,0.089,0.093,0.177,0.108,LOW,0
12-10-2025,PUB_KEM_MUM,KEM Hospital,7,0.11,22,0.58,26.68,7.82,0.026,0.215,0.009,0.089,LOW,0
13-10-2025,PUB_KEM_MUM,KEM Hospital,7.14,2.01,11,0.54,25.88,7.06,0.143,0.067,0.167,0.121,LOW,0
14-10-2025,PUB_KEM_MUM,KEM Hospital,7.25,2.22,112,0.54,27.24,6.89,0.241,0.125,0.185,0.189,LOW,0
15-10-2025,PUB_KEM_MUM,KEM Hospital,7.14,1.62,34,0.48,26.92,5.51,0.136,0.083,0.155,0.121,LOW,0
16-10-2025,PUB_KEM_MUM,KEM Hospital,7.01,2.66,39,0.48,27.17,7.41,0.21,0.216,0.242,0.218,LOW,0
17-10-2025,PUB_KEM_MUM,KEM Hospital,6.94,2.84,90,0.56,25.95,7.39,0.264,0.32,0.237,0.278,LOW,0
18-10-2025,PUB_KEM_MUM,KEM Hospital,7.44,30.84,1136,0.069611102,28.18,4.231390802,1,0.997,1,0.999,HIGH,1
19-10-2025,PUB_KEM_MUM,KEM Hospital,7.05,15.03,2792,0,27.35,5.885252833,1,1,1,1,HIGH,1
20-10-2025,PUB_KEM_MUM,KEM Hospital,7.24,24.39,2152,0.236498751,25.85,5.962936308,1,1,1,1,HIGH,1
21-10-2025,PUB_KEM_MUM,KEM Hospital,7,28.49,3170,0.128785405,27.12,4.831620204,1,1,1,1,HIGH,1
22-10-2025,PUB_KEM_MUM,KEM Hospital,7.14,31.19,1969,0.051463341,24.93,4.087315161,1,1,1,1,HIGH,1
23-10-2025,PUB_KEM_MUM,KEM Hospital,7.05,29,2263,0.225555151,29.08,5.839054274,1,1,1,1,HIGH,1
24-10-2025,PUB_KEM_MUM,KEM Hospital,7.45,30.99,2052,0.219972755,28.25,5.898592505,1,1,1,1,HIGH,1
25-10-2025,PUB_KEM_MUM,KEM Hospital,7.2,26.9,3201,0.110585062,25.26,4.505844249,1,1,1,1,HIGH,1
26-10-2025,PUB_KEM_MUM,KEM Hospital,7.26,15.65,1559,0.287559022,28.16,3.531749684,1,1,1,1,HIGH,1
27-10-2025,PUB_KEM_MUM,KEM Hospital,7.35,26.9,2275,0.104547412,27.89,4.239660378,1,1,1,1,HIGH,1
28-10-2025,PUB_KEM_MUM,KEM Hospital,6.85,1.79,86,0.5,26.45,8.07,0.191,0.407,0.149,0.258,LOW,0
29-10-2025,PUB_KEM_MUM,KEM Hospital,7.04,1.56,41,0.51,28.28,6.26,0.138,0.187,0.13,0.154,LOW,0
30-10-2025,PUB_KEM_MUM,KEM Hospital,7.37,0.95,153,0.58,26.68,6.99,0.191,0.272,0.079,0.197,LOW,0
31-10-2025,PUB_KEM_MUM,KEM Hospital,7.39,1.21,85,0.64,26.81,7.1,0.151,0.247,0.101,0.175,LOW,0
01-11-2025,PUB_KEM_MUM,KEM Hospital,7.26,1.73,36,0.69,27.08,7.27,0.145,0.084,0.144,0.124,LOW,0
02-11-2025,PUB_KEM_MUM,KEM Hospital,7.22,1.12,113,0.52,29.96,6.87,0.169,0.095,0.093,0.128,LOW,0
03-11-2025,PUB_KEM_MUM,KEM Hospital,7.27,1.17,120,0.6,25.89,6.18,0.178,0.15,0.097,0.152,LOW,0
04-11-2025,PUB_KEM_MUM,KEM Hospital,6.89,1.56,44,0.63,28.11,7.71,0.141,0.339,0.13,0.208,LOW,0
05-11-2025,PUB_KEM_MUM,KEM Hospital,7.37,2.01,77,0.68,27.77,6.75,0.198,0.221,0.167,0.2,LOW,0
06-11-2025,PUB_KEM_MUM,KEM Hospital,7.18,0.8,80,0.72,27.88,6.9,0.12,0.073,0.067,0.093,LOW,0
07-11-2025,PUB_KEM_MUM,KEM Hospital,7.17,2.51,21,0.55,26.78,7.44,0.185,0.044,0.209,0.14,LOW,0
08-11-2025,PUB_KEM_MUM,KEM Hospital,7.43,1.54,15,0.64,27.3,6.75,0.115,0.24,0.128,0.161,LOW,0
09-11-2025,PUB_KEM_MUM,KEM Hospital,7.3,1.3,79,0.38,27.41,7.67,0.152,0.153,0.228,0.168,LOW,0
10-11-2025,PUB_KEM_MUM,KEM Hospital,7.19,2.65,66,0.49,28.86,6.11,0.232,0.054,0.231,0.169,LOW,0
11-11-2025,PUB_KEM_MUM,KEM Hospital,7.17,1.88,91,0.71,25.96,6.79,0.201,0.091,0.157,0.154,LOW,0
12-11-2025,PUB_KEM_MUM,KEM Hospital,6.94,1.15,34,0.39,26.75,7.16,0.105,0.283,0.206,0.187,LOW,0
13-11-2025,PUB_KEM_MUM,KEM Hospital,7.27,2.07,59,0.37,26.49,6.24,0.187,0.109,0.302,0.183,LOW,0
14-11-2025,PUB_KEM_MUM,KEM Hospital,7.22,1.63,38,0.45,25.6,6.84,0.14,0.045,0.186,0.116,LOW,0
15-11-2025,PUB_KEM_MUM,KEM Hospital,7.36,2.1,110,0.51,25.56,5.75,0.232,0.233,0.175,0.221,LOW,0
16-11-2025,PUB_KEM_MUM,KEM Hospital,6.96,1.7,50,0.58,27.79,7.33,0.155,0.273,0.142,0.194,LOW,0
17-11-2025,PUB_KEM_MUM,KEM Hospital,6.97,1.93,138,0.61,27.91,7.45,0.244,0.322,0.161,0.255,LOW,0
18-11-2025,PUB_KEM_MUM,KEM Hospital,7.05,26.68,1218,0.33129102,25.32,4.324478053,1,0.962,1,0.987,HIGH,1
19-11-2025,PUB_KEM_MUM,KEM Hospital,7.37,23.62,2977,0.121987429,25.64,4.611946307,1,1,1,1,HIGH,1
20-11-2025,PUB_KEM_MUM,KEM Hospital,6.84,23.16,2040,0,28.44,4.495071197,1,1,1,1,HIGH,1
21-11-2025,PUB_KEM_MUM,KEM Hospital,7.21,19.38,1869,0.048230479,29.39,3.028115655,1,1,1,1,HIGH,1
22-11-2025,PUB_KEM_MUM,KEM Hospital,7.34,13.9,2421,0.260309434,28,4.888665404,1,1,1,1,HIGH,1
23-11-2025,PUB_KEM_MUM,KEM Hospital,7.43,29.54,2443,0.273679881,27.65,4.218008043,1,1,1,1,HIGH,1
24-11-2025,PUB_KEM_MUM,KEM Hospital,7.22,29.89,2538,0.156168443,24.67,3.25451585,1,1,1,1,HIGH,1
25-11-2025,PUB_KEM_MUM,KEM Hospital,7.32,30.32,1470,0.229004563,30.26,3.463410561,1,1,1,1,HIGH,1
26-11-2025,PUB_KEM_MUM,KEM Hospital,7.24,29.99,2732,0.114233854,27.17,4.015129047,1,1,1,1,HIGH,1
27-11-2025,PUB_KEM_MUM,KEM Hospital,7.21,20.61,1337,0.1983231,27.12,5.070892907,1,0.901,1,0.965,HIGH,1
28-11-2025,PUB_KEM_MUM,KEM Hospital,7.16,2.19,47,0.57,26.75,6.07,0.185,0.071,0.182,0.145,LOW,0
29-11-2025,PUB_KEM_MUM,KEM Hospital,7.23,1.24,27,0.41,25.85,5.47,0.105,0.048,0.193,0.103,LOW,0
30-11-2025,PUB_KEM_MUM,KEM Hospital,7.16,3.48,36,0.55,26.48,6.97,0.262,0.064,0.29,0.198,LOW,0
01-12-2025,PUB_KEM_MUM,KEM Hospital,7.25,3.03,55,0.65,26.46,6.44,0.248,0.087,0.253,0.192,LOW,0
02-12-2025,PUB_KEM_MUM,KEM Hospital,7.06,2.58,42,0.38,26.91,6.78,0.207,0.168,0.335,0.219,LOW,0
03-12-2025,PUB_KEM_MUM,KEM Hospital,7.06,2.54,24,0.43,28.8,8.12,0.189,0.156,0.282,0.196,LOW,0
04-12-2025,PUB_KEM_MUM,KEM Hospital,7.2,2.15,64,0.52,27.51,6.21,0.197,0.043,0.179,0.139,LOW,0
05-12-2025,PUB_KEM_MUM,KEM Hospital,7.1,1.64,111,0.45,26.93,5.96,0.202,0.174,0.187,0.189,LOW,0
06-12-2025,PUB_KEM_MUM,KEM Hospital,7.34,0.39,62,0.43,27.88,6.44,0.078,0.181,0.103,0.119,LOW,0
07-12-2025,PUB_KEM_MUM,KEM Hospital,7.17,0.86,13,0.49,27.42,6.62,0.068,0.039,0.082,0.061,LOW,0
08-12-2025,PUB_KEM_MUM,KEM Hospital,7.03,2.12,71,0.53,26.66,5.76,0.201,0.217,0.177,0.202,LOW,0
09-12-2025,PUB_KEM_MUM,KEM Hospital,7.16,1.38,100,0.5,27.26,7.52,0.175,0.107,0.115,0.139,LOW,0
10-12-2025,PUB_KEM_MUM,KEM Hospital,7.12,1.74,63,0.5,27.75,7.99,0.169,0.122,0.145,0.148,LOW,0
11-12-2025,PUB_KEM_MUM,KEM Hospital,7.45,2.15,105,0.65,28.68,5.64,0.231,0.32,0.179,0.252,LOW,0
12-12-2025,PUB_KEM_MUM,KEM Hospital,6.99,2.6,83,0.39,27.82,7.03,0.242,0.265,0.327,0.267,LOW,0
13-12-2025,PUB_KEM_MUM,KEM Hospital,7.12,1.99,46,0.69,28.12,6.83,0.171,0.111,0.166,0.149,LOW,0
14-12-2025,PUB_KEM_MUM,KEM Hospital,7.34,1.19,44,0.45,28.06,6.98,0.116,0.169,0.149,0.141,LOW,0
15-12-2025,PUB_KEM_MUM,KEM Hospital,6.99,2.67,157,0.53,26.94,7.19,0.309,0.315,0.223,0.294,LOW,0
16-12-2025,PUB_KEM_MUM,KEM Hospital,7.11,1.46,70,0.5,28.46,7.45,0.156,0.137,0.122,0.142,LOW,0
17-12-2025,PUB_KEM_MUM,KEM Hospital,6.84,2.56,95,0.64,26.69,5.91,0.25,0.423,0.213,0.303,MEDIUM,0
18-12-2025,PUB_KEM_MUM,KEM Hospital,7.13,0.37,115,0.54,28.15,7.37,0.121,0.147,0.031,0.112,LOW,0
19-12-2025,PUB_KEM_MUM,KEM Hospital,7.08,1.74,90,0.53,28.66,7.73,0.191,0.18,0.145,0.178,LOW,0
20-12-2025,PUB_KEM_MUM,KEM Hospital,7.3,1.07,12,0.52,27.83,7.24,0.081,0.108,0.089,0.092,LOW,0
21-12-2025,PUB_KEM_MUM,KEM Hospital,7.1,1.79,103,0.68,26.85,6.65,0.205,0.169,0.149,0.181,LOW,0
22-12-2025,PUB_KEM_MUM,KEM Hospital,7.15,1.35,43,0.61,26.96,7.22,0.126,0.079,0.113,0.107,LOW,0
23-12-2025,PUB_KEM_MUM,KEM Hospital,7.31,1.7,27,0.4,28.98,6.14,0.136,0.128,0.242,0.154,LOW,0
24-12-2025,PUB_KEM_MUM,KEM Hospital,7,1.68,126,0.54,26.93,6.61,0.217,0.284,0.14,0.225,LOW,0
25-12-2025,PUB_KEM_MUM,KEM Hospital,7.28,1.32,23,0.66,26.7,6.29,0.107,0.095,0.11,0.104,LOW,0
26-12-2025,PUB_KEM_MUM,KEM Hospital,7.35,2.11,67,0.53,26.86,6.88,0.197,0.195,0.176,0.192,LOW,0
27-12-2025,PUB_KEM_MUM,KEM Hospital,7.28,2.04,59,0.4,26.73,6.22,0.185,0.119,0.27,0.179,LOW,0
28-12-2025,PUB_KEM_MUM,KEM Hospital,6.95,2.36,38,0.58,28.45,7.2,0.189,0.275,0.197,0.221,LOW,0
29-12-2025,PUB_KEM_MUM,KEM Hospital,7.21,0.98,48,0.44,28.38,7.37,0.105,0.042,0.142,0.09,LOW,0
30-12-2025,PUB_KEM_MUM,KEM Hospital,7.22,2.31,98,0.52,27.52,5.9,0.236,0.085,0.193,0.174,LOW,0
31-12-2025,PUB_KEM_MUM,KEM Hospital,7.3,1.04,106,0.48,28.15,6.22,0.158,0.171,0.107,0.152,LOW,0
01-01-2026,PUB_KEM_MUM,KEM Hospital,7.17,1.68,58,0.54,24.96,6.07,0.16,0.069,0.14,0.124,LOW,0
02-01-2026,PUB_KEM_MUM,KEM Hospital,6.85,1.39,114,0.57,26.04,6.13,0.188,0.426,0.116,0.257,LOW,0
03-01-2026,PUB_KEM_MUM,KEM Hospital,7.39,2.17,31,0.53,26.72,7.38,0.17,0.211,0.181,0.187,LOW,0
04-01-2026,PUB_KEM_MUM,KEM Hospital,6.87,1.21,107,0.56,26.83,6.73,0.17,0.401,0.101,0.237,LOW,0
05-01-2026,PUB_KEM_MUM,KEM Hospital,7.24,1.5,87,0.44,28.74,7.54,0.172,0.098,0.185,0.149,LOW,0
06-01-2026,PUB_KEM_MUM,KEM Hospital,7.13,1.52,3,0.49,25.96,6.08,0.104,0.072,0.137,0.099,LOW,0
07-01-2026,PUB_KEM_MUM,KEM Hospital,7.27,2.46,43,0.47,26.9,5.2,0.2,0.099,0.235,0.171,LOW,0
08-01-2026,PUB_KEM_MUM,KEM Hospital,7.29,1.16,29,0.47,28.4,6.17,0.101,0.109,0.127,0.109,LOW,0
09-01-2026,PUB_KEM_MUM,KEM Hospital,7.04,2.17,113,0.49,27.19,7.76,0.239,0.235,0.191,0.228,LOW,0
10-01-2026,PUB_KEM_MUM,KEM Hospital,7.19,0.62,25,0.49,27.42,6.3,0.062,0.027,0.062,0.05,LOW,0
11-01-2026,PUB_KEM_MUM,KEM Hospital,7.28,1.97,22,0.54,28.35,5.9,0.15,0.095,0.164,0.133,LOW,0
12-01-2026,PUB_KEM_MUM,KEM Hospital,7.38,1.85,77,0.43,26.96,7.8,0.188,0.231,0.224,0.21,LOW,0
13-01-2026,PUB_KEM_MUM,KEM Hospital,7.16,1.58,36,0.47,26.91,8.26,0.135,0.064,0.162,0.116,LOW,0
14-01-2026,PUB_KEM_MUM,KEM Hospital,7.19,1.63,50,0.59,28.01,6.41,0.15,0.043,0.136,0.11,LOW,0
15-01-2026,PUB_KEM_MUM,KEM Hospital,7.22,1.79,65,0.63,26.86,6.49,0.173,0.063,0.149,0.13,LOW,0
16-01-2026,PUB_KEM_MUM,KEM Hospital,7.33,2.6,86,0.58,28.56,6,0.245,0.187,0.217,0.219,LOW,0
17-01-2026,PUB_KEM_MUM,KEM Hospital,7.31,2.76,119,0.43,27.15,7.11,0.283,0.189,0.3,0.254,LOW,0
18-01-2026,PUB_KEM_MUM,KEM Hospital,7.08,2.14,121,0.52,25.5,6.03,0.243,0.201,0.178,0.215,LOW,0
19-01-2026,PUB_KEM_MUM,KEM Hospital,7.17,14.75,2214,0.209612653,27.2,5.450333762,1,1,1,1,HIGH,1
20-01-2026,PUB_KEM_MUM,KEM Hospital,7.26,29.33,2518,0.115235234,27.36,4.631220444,1,1,1,1,HIGH,1
21-01-2026,PUB_KEM_MUM,KEM Hospital,7.23,31.79,1387,0.195400134,27.48,4.940311177,1,0.955,1,0.984,HIGH,1
22-01-2026,PUB_KEM_MUM,KEM Hospital,7.41,24.41,1564,0.06732915,27.16,2.749304391,1,1,1,1,HIGH,1
23-01-2026,PUB_KEM_MUM,KEM Hospital,7.09,28.31,2081,0.202719686,27.78,3.771611287,1,1,1,1,HIGH,1
24-01-2026,PUB_KEM_MUM,KEM Hospital,7.25,17.74,2093,0.031610341,27.84,5.384756526,1,1,1,1,HIGH,1
25-01-2026,PUB_KEM_MUM,KEM Hospital,7.25,27.12,2514,0,27.29,2.211914277,1,1,1,1,HIGH,1
26-01-2026,PUB_KEM_MUM,KEM Hospital,7.34,28.19,2853,0.186112709,26.19,4.926035404,1,1,1,1,HIGH,1
27-01-2026,PUB_KEM_MUM,KEM Hospital,6.97,26.54,3127,0.038962086,26.95,5.018271691,1,1,1,1,HIGH,1
28-01-2026,PUB_KEM_MUM,KEM Hospital,7.28,2.38,79,0.58,28.87,6.89,0.224,0.133,0.198,0.187,LOW,0
29-01-2026,PUB_KEM_MUM,KEM Hospital,7.1,2.03,81,0.41,26.66,6.73,0.203,0.154,0.259,0.197,LOW,0
30-01-2026,PUB_KEM_MUM,KEM Hospital,7.23,2.75,33,0.57,27.2,6.18,0.211,0.052,0.229,0.159,LOW,0
31-01-2026,PUB_KEM_MUM,KEM Hospital,7.09,2.85,1,0.56,25.97,7.11,0.191,0.111,0.238,0.172,LOW,0
01-02-2026,PUB_KEM_MUM,KEM Hospital,7.42,1.97,29,0.61,26.84,7.05,0.155,0.239,0.164,0.187,LOW,0
02-02-2026,PUB_KEM_MUM,KEM Hospital,7.07,2.29,35,0.37,27.38,6.74,0.182,0.153,0.321,0.2,LOW,0
03-02-2026,PUB_KEM_MUM,KEM Hospital,7.19,1.13,74,0.49,27.13,8.41,0.137,0.059,0.104,0.103,LOW,0
04-02-2026,PUB_KEM_MUM,KEM Hospital,7.17,2.53,20,0.58,26.35,6.65,0.185,0.043,0.211,0.141,LOW,0
05-02-2026,PUB_KEM_MUM,KEM Hospital,7.09,1.18,152,0.57,27.17,6.5,0.205,0.211,0.098,0.186,LOW,0
06-02-2026,PUB_KEM_MUM,KEM Hospital,7.19,1.83,31,0.43,28.45,7.21,0.148,0.031,0.223,0.122,LOW,0
07-02-2026,PUB_KEM_MUM,KEM Hospital,7.2,1.72,145,0.63,26.21,7.38,0.235,0.097,0.143,0.168,LOW,0
08-02-2026,PUB_KEM_MUM,KEM Hospital,7.17,1.77,56,0.59,27.72,7.26,0.165,0.067,0.147,0.127,LOW,0
09-02-2026,PUB_KEM_MUM,KEM Hospital,7.17,1.08,71,0.58,26.13,6.86,0.131,0.077,0.09,0.104,LOW,0
10-02-2026,PUB_KEM_MUM,KEM Hospital,7.03,1.91,12,0.41,27.88,6.85,0.137,0.178,0.249,0.174,LOW,0
11-02-2026,PUB_KEM_MUM,KEM Hospital,7.07,1.82,49,0.62,26.56,5.93,0.162,0.163,0.152,0.16,LOW,0
12-02-2026,PUB_KEM_MUM,KEM Hospital,7.09,1.05,51,0.6,27.78,6.18,0.113,0.144,0.088,0.119,LOW,0
13-02-2026,PUB_KEM_MUM,KEM Hospital,7.06,1.98,100,0.55,26.69,7.89,0.215,0.207,0.165,0.202,LOW,0
14-02-2026,PUB_KEM_MUM,KEM Hospital,7.14,2.53,153,0.52,25.7,6.58,0.296,0.162,0.211,0.232,LOW,0
15-02-2026,PUB_KEM_MUM,KEM Hospital,7.33,1.83,11,0.55,27.85,7.03,0.131,0.137,0.152,0.138,LOW,0
16-02-2026,PUB_KEM_MUM,KEM Hospital,7.2,2.64,38,0.51,26.81,6.83,0.208,0.025,0.22,0.146,LOW,0
17-02-2026,PUB_KEM_MUM,KEM Hospital,6.91,2.46,100,0.56,25.84,7.11,0.247,0.357,0.205,0.277,LOW,0
18-02-2026,PUB_KEM_MUM,KEM Hospital,7.27,1.98,31,0.53,28.83,7,0.158,0.091,0.165,0.136,LOW,0
19-02-2026,PUB_KEM_MUM,KEM Hospital,7.29,1.88,26,0.74,27.66,6.3,0.147,0.107,0.157,0.135,LOW,0
24-08-2025,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,7.14,4.81,165,0.72,27.42,7.17,0.458,0.17,0.401,0.346,MEDIUM,0
25-08-2025,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,6.94,1.63,129,0.65,27.85,7.31,0.216,0.346,0.136,0.246,LOW,0
26-08-2025,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,7.34,4.4,61,0.6,28.91,6.85,0.344,0.181,0.367,0.291,LOW,0
27-08-2025,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,6.95,3.8,365,0.56,27.43,7.32,0.557,0.493,0.317,0.487,MEDIUM,0
28-08-2025,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,7.09,3.8,219,0.63,26.86,8.14,0.436,0.256,0.317,0.349,MEDIUM,0
