date,hospital_id,hospital_name,hospital_type,city,state,admissions,cholera_cases,typhoid_cases,gastroenteritis_cases,other_cases,bed_occupancy_rate,avg_patient_age,comorbidity_index,hospital_outbreak_flag
18-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,33,0,1,0,32,0.71,46.7,2.37,0
19-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,57,22,12,20,3,0.9,39.9,1.25,1
20-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,52,20,17,20,0,1,44.7,2.66,1
21-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,63,20,13,26,4,0.97,33.4,0.89,1
22-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,65,23,21,19,2,0.85,56.9,1.96,1
23-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,49,14,15,19,1,0.79,41.1,2.2,1
24-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,62,19,17,20,6,1,31.1,2.02,1
25-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,63,19,20,20,4,0.92,35.1,1.69,1
26-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,60,21,15,24,0,1,62.2,2,1
27-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,65,21,16,20,8,0.8,37.9,2.27,1
28-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,63,19,17,26,1,0.81,33.5,1.69,1
29-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,31,0,3,0,28,0.63,50.6,2.78,0
30-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,26,0,0,1,25,0.9,28.1,1.91,0
31-12-2025,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,33,1,0,1,31,0.68,28.6,2.36,0
01-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,41,2,2,3,34,0.72,35,1.15,0
02-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,27,0,1,0,26,0.7,51.1,0.91,0
03-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,28,0,0,0,28,0.65,23.3,1.53,0
04-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,35,0,0,1,34,0.81,40.9,0.71,0
05-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,35,1,1,2,31,0.75,27.8,2.13,0
06-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,29,0,0,0,29,0.89,47,1.33,0
07-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,31,0,1,0,30,0.87,33.9,1.67,0
08-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,29,0,0,0,29,0.65,27.6,2.66,0
09-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,36,1,1,1,33,0.83,25.8,1.36,0
10-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,53,17,16,21,0,0.76,40,1.41,1
11-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,33,1,1,0,31,0.97,36.6,2.35,0
12-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,61,20,17,24,0,0.85,27.4,2.49,1
13-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,48,15,9,21,3,1,33.9,1.53,1
14-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,55,18,11,24,2,1,29,1.66,1
15-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,57,16,13,24,4,0.82,25.9,1.9,1
16-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,46,13,11,20,2,1,50.1,1.44,1
17-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,42,16,11,13,2,0.86,36.2,2.73,1
18-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,62,16,13,22,11,1,36.8,0.95,1
19-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,52,14,11,16,11,0.87,52.4,1.85,1
20-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,24,0,0,0,24,0.6,42.3,1.17,0
21-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,32,0,0,1,31,0.81,59.5,0.69,0
22-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,32,1,1,0,30,0.89,52.2,2.68,0
23-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,20,0,1,0,19,0.95,63.6,2.53,0
24-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,36,0,1,0,35,0.64,24.6,1.57,0
25-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,30,0,1,0,29,0.74,43.7,1.43,0
26-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,33,0,1,1,31,0.58,36.4,0.68,0
27-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,38,1,2,2,33,0.79,39.3,2.52,0
28-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,35,1,3,1,30,0.89,38.8,1.94,0
29-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,38,2,0,1,35,0.73,46.7,1.1,0
30-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,26,0,0,1,25,0.65,27.8,0.99,0
31-01-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,48,1,1,2,44,0.77,50.9,1.58,0
01-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,38,1,1,0,36,0.88,55,1.36,0
02-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,28,0,1,0,27,0.84,48.2,1.2,0
03-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,36,0,0,1,35,0.82,35.1,0.84,0
04-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,35,0,1,1,33,0.72,32.2,2.11,0
05-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,28,1,1,1,25,0.88,43.5,1.45,0
06-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,30,0,0,0,30,0.76,43.9,1.05,0
07-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,30,0,1,0,29,0.87,19.9,1.02,0
08-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,38,0,1,2,35,0.82,20,1.15,0
09-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,31,0,1,0,30,0.87,20.6,2.6,0
10-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,28,0,0,0,28,0.8,39.9,2.26,0
11-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,25,0,0,1,24,0.82,20.2,2.42,0
12-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,28,0,0,0,28,0.66,50.5,2.34,0
13-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,33,0,0,2,31,0.74,34.3,1.41,0
14-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,34,0,1,1,32,0.68,54.4,0.63,0
15-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,29,0,2,0,27,0.6,59,2.07,0
16-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,39,1,2,2,34,0.82,36.3,2.25,0
17-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,34,0,1,0,33,0.82,48.4,1.53,0
18-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,35,0,2,0,33,0.97,48.3,2,0
19-02-2026,PVT_MEDANTA_GGN,Medanta – The Medicity,private,Gurugram,Haryana,28,0,0,0,28,0.94,30,0.72,0
24-08-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,80,10,12,4,54,0.99,50.3,2.78,1
25-08-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,76,11,5,3,57,0.71,18,1.07,1
26-08-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,60,8,7,5,40,0.72,35.9,2.55,1
27-08-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,53,6,5,3,39,0.82,31.3,2.52,1
28-08-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,71,8,12,0,51,0.74,44.2,0.61,1
29-08-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,79,6,6,0,67,0.71,38.7,1.44,1
30-08-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,64,4,3,2,55,0.6,58.4,1.98,0
31-08-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,70,8,8,5,49,0.96,51,1.54,1
01-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,70,6,7,1,56,0.7,27.7,1.41,1
02-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,56,3,2,1,50,0.61,45.7,2.07,0
03-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,62,7,5,4,46,0.92,34.5,2.39,1
04-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,69,8,6,1,54,0.64,45.6,1.82,1
05-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,75,10,7,7,51,0.77,52.8,1.47,1
06-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,52,5,5,3,39,0.92,39.1,1.7,0
07-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,61,4,6,3,48,0.64,41.7,1.26,0
08-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,71,7,7,4,53,0.77,62.3,2.35,1
09-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,71,4,5,3,59,0.73,41.7,0.96,0
10-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,60,4,4,0,52,0.67,41.6,2.37,0
11-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,88,10,14,1,63,0.99,32.7,2.31,1
12-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,67,7,6,4,50,0.97,35.2,1.68,1
13-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,75,6,8,5,56,0.73,43.7,1,1
14-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,69,6,5,2,56,0.9,20.2,1.18,1
15-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,51,5,2,1,43,0.69,34.4,1.21,0
16-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,70,10,8,2,50,0.9,43.4,0.8,1
17-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,66,9,9,6,42,0.83,40.9,2.22,1
18-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,68,6,3,2,57,0.77,43,1.71,1
19-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,63,6,3,2,52,0.61,41,2.28,1
20-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,59,4,6,2,47,0.67,48,2.53,0
21-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,72,6,8,0,58,0.72,47.2,1.81,1
22-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,75,9,11,10,45,0.67,37.4,1.34,1
23-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,59,6,4,0,49,0.78,33.5,2.58,1
24-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,62,6,6,4,46,0.69,51.7,2.23,1
25-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,81,6,11,3,61,0.92,43.7,1.97,1
26-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,81,10,9,3,59,0.68,30.3,2.08,1
27-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,64,3,6,1,54,0.63,32.7,0.98,0
28-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,59,2,7,3,47,0.65,42.1,1.89,1
29-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,69,7,6,0,56,0.68,39,2.4,1
30-09-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,77,4,5,0,68,0.84,14.8,2.41,0
01-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,78,2,7,2,67,0.91,28.5,1.33,1
02-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,66,4,5,5,52,0.94,36.3,2.14,0
03-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,72,3,5,2,62,0.75,41.2,2.01,0
04-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,56,3,4,0,49,0.68,23.3,2.69,0
05-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,51,2,1,0,48,0.62,63,1.06,0
06-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,70,2,1,8,59,0.63,26.2,2.43,0
07-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,64,4,3,2,55,0.92,30,2.52,0
08-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,70,4,7,1,58,0.88,45.5,1.15,1
09-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,60,3,3,0,54,0.74,31.6,2.54,0
10-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,52,2,3,1,46,0.83,55.8,2.67,0
11-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,73,4,2,2,65,0.82,20.7,1.51,0
12-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,82,10,3,5,64,0.77,31.7,1.37,1
13-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,65,3,3,0,59,0.82,32.4,2.7,0
14-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,76,5,4,1,66,0.88,47.1,1.74,0
15-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,70,3,12,2,53,0.7,41.9,1.65,1
16-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,53,2,1,0,50,0.6,60.6,2.73,0
17-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,83,6,3,0,74,0.86,50.5,0.71,1
18-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,71,4,5,3,59,0.74,35.4,1.3,0
19-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,66,4,4,2,56,0.81,34.6,1.94,0
20-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,71,6,2,3,60,0.6,30.6,0.79,1
21-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,67,2,1,0,64,0.68,56.6,0.6,0
22-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,60,3,5,1,51,0.76,30.4,1.05,0
23-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,65,2,1,0,62,0.93,46.7,0.84,0
24-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,72,4,3,1,64,0.61,54,1.37,0
25-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,70,4,6,0,60,0.74,30.5,0.88,0
26-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,78,5,6,2,65,0.87,21.4,0.69,0
27-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,70,4,8,0,58,0.82,38.2,1.28,1
28-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,56,3,1,2,50,0.84,48,1.64,0
29-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,57,3,5,0,49,0.83,42.2,2.59,0
30-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,74,6,5,3,60,0.98,39,0.63,1
31-10-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,68,4,4,2,58,0.75,32.3,2.31,0
01-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,66,4,2,1,59,0.73,24.2,2.72,0
02-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,66,3,4,0,59,0.88,32.8,2.24,0
03-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,79,5,6,3,65,0.92,40,1.78,0
04-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,57,1,6,1,49,0.82,30.4,1.25,0
05-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,64,6,3,2,53,0.83,38.9,0.78,1
06-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,74,5,7,2,60,1,33.3,1.97,1
07-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,69,7,3,4,55,0.73,35,0.83,1
08-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,47,1,2,2,42,0.72,49.8,1.38,0
09-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,55,3,3,2,47,0.81,42.3,1.48,0
10-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,66,3,3,2,58,0.75,36.8,2.64,0
11-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,71,5,9,1,56,0.61,31.9,0.69,1
12-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,68,7,3,1,57,0.8,35.2,0.81,1
13-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,56,3,2,1,50,0.61,40.2,2.29,0
14-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,62,4,5,3,50,0.8,33,0.71,0
15-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,65,4,7,2,52,0.91,34.6,1.08,1
16-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,56,4,2,3,47,0.77,36,2.33,0
17-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,67,2,2,3,60,0.72,46.3,1.01,0
18-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,70,5,8,3,54,0.68,39.7,1.67,1
19-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,80,6,8,5,61,0.78,38.8,2.02,1
20-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,64,3,3,1,57,0.79,39.8,1.1,0
21-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,68,5,5,2,56,0.67,43.8,2.69,0
22-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,61,5,5,0,51,0.77,29.3,1.75,0
23-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,77,4,6,1,66,0.64,26.2,1.58,0
24-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,62,4,7,3,48,0.82,28.7,2.79,1
25-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,58,3,5,1,49,0.8,48.5,1.11,0
26-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,97,8,7,9,73,0.98,46.6,1.62,1
27-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,69,4,8,2,55,0.74,48.7,2.22,1
28-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,60,3,3,0,54,0.81,39.1,1.6,0
29-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,61,3,4,0,54,0.83,35.2,2.77,0
30-11-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,67,3,10,2,52,0.82,40,2.16,1
01-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,85,4,6,1,74,0.78,46.1,1.87,0
02-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,52,2,1,1,48,0.83,15.1,1.8,0
03-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,68,4,4,1,59,0.6,38.9,1.46,0
04-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,108,30,22,46,10,0.76,48.9,0.66,1
05-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,91,27,22,33,9,1,29.9,1.74,1
06-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,103,28,25,33,17,1,33.6,2.51,1
07-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,106,29,31,44,2,1,43,1.76,1
08-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,125,36,31,45,13,0.82,34,1.5,1
09-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,111,41,34,45,0,1,40.8,2.36,1
10-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,116,31,30,42,13,0.99,26,1,1
11-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,104,26,33,36,9,1,34.2,1.04,1
12-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,49,3,2,0,44,0.97,60.9,2.63,0
13-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,62,5,4,0,53,0.66,32.4,1.71,0
14-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,59,2,1,0,56,0.93,32.6,0.74,0
15-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,60,4,5,1,50,0.97,30.4,1.78,0
16-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,73,6,4,3,60,0.75,49.3,1.76,1
17-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,68,2,8,1,57,0.81,28.6,1.42,1
18-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,64,4,7,1,52,0.89,33.5,2.34,1
19-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,75,2,5,1,67,0.93,45.7,2.24,0
20-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,84,9,9,3,63,0.78,33.3,0.87,1
21-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,62,4,3,2,53,0.96,52.8,2.78,0
22-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,95,7,6,5,77,0.97,41.7,1.5,1
23-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,70,4,2,3,61,0.6,27.3,1.64,0
24-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,56,5,6,1,44,0.75,50.7,0.77,0
25-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,54,3,7,2,42,0.93,30,1.87,1
26-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,80,7,4,6,63,0.72,44.2,2.39,1
27-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,73,6,4,1,62,0.83,43,1.11,1
28-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,71,6,9,2,54,0.97,37.5,0.6,1
29-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,57,3,4,2,48,0.96,35.5,2.11,0
30-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,60,3,6,1,50,0.74,31.8,2.09,0
31-12-2025,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,71,5,4,2,60,0.76,50,0.88,0
01-01-2026,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,59,3,4,4,48,0.61,48.6,2.11,0
02-01-2026,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,128,48,24,54,2,1,49.2,1.88,1
03-01-2026,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,82,5,10,2,65,0.86,38.4,1.17,1
04-01-2026,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,99,25,21,31,22,1,34.3,2.19,1
05-01-2026,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,126,42,32,41,11,0.87,32.4,2.56,1
06-01-2026,PVT_TATA_MUM,Tata Memorial Hospital,private,Mumbai,Maharashtra,100,36,34,36,0,1,33.8,1.58,1
