date,hospital_id,hospital_name,hospital_type,city,state,admissions,cholera_cases,typhoid_cases,gastroenteritis_cases,other_cases,bed_occupancy_rate,avg_patient_age,comorbidity_index,hospital_outbreak_flag,tenant_profile,hospital_name_water,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag,lat,lng,rolling_cases_24h,rolling_cases_72h,delta_cases,case_growth_rate,water_contamination_index,humidity_index,rainfall_index,environmental_risk_index,future_cases_48h,predicted_cases_48h,raw_risk_score,riskScore,riskLevel,anomaly_val,is_anomaly,anomaly_score
2025-10-01,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,122,13,10,17,43,0.7627118644067795,42.6,0.5,0,meridian,Meridian Health — Hyderabad - West,7.14,3.72,164,0.25,24.4,5.53,0.614,0.596,0.523,0.077,LOW,0,17.3903,78.4757,0.5333333333333333,0.5681818181818181,0.4418604651162791,0.07438873239436619,0.04598315989866862,0.0,0.11078022632519358,0.11078022632519358,136.0,124.93712940002678,52.46214882022271,42.16701576378546,Low-Mod,1,False,0.14825572211058036
2025-10-02,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,119,11,18,19,48,0.6610169491525425,24.0,1.14,0,meridian,Meridian Health — Hyderabad - West,7.45,2.89,84,0.22,31.02,5.32,0.391,0.23,0.344,0.054,LOW,0,17.3903,78.4757,0.5190476190476191,0.5545454545454546,0.4418604651162791,0.07433387208496883,0.02385292411256177,0.0,0.08606313281715308,0.08606313281715305,117.0,122.56210660772769,50.60106169463946,40.216074928560296,Low-Mod,1,False,0.14941102852470556
2025-10-03,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,136,17,19,14,50,0.4067796610169493,47.2,1.03,1,meridian,Meridian Health — Hyderabad - West,7.44,3.08,470,0.27,25.38,6.94,0.413,0.594,0.579,0.111,LOW,0,17.3903,78.4757,0.6,0.5712121212121212,0.5083056478405316,0.08989939637826962,0.1297886552195673,0.0,0.09172126265634307,0.09172126265634306,123.0,124.62278516230617,54.65998634807293,44.47096538727744,Low-Mod,1,False,0.060233540260522134
2025-10-04,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,117,7,18,22,59,0.7457627118644067,46.8,0.99,0,meridian,Meridian Health — Hyderabad - West,7.34,1.93,161,0.19,28.02,6.83,0.323,0.49,0.676,0.051,LOW,0,17.3903,78.4757,0.5095238095238095,0.5636363636363636,0.38870431893687707,0.06363297431648715,0.04469662992238302,0.0,0.05747468731387731,0.05747468731387728,118.0,123.57629853102131,51.346165183218794,40.99715218300779,Low-Mod,1,False,0.12723051098938665
2025-10-05,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,123,17,18,17,45,0.5932203389830509,33.6,1.19,0,meridian,Meridian Health — Hyderabad - West,7.43,4.94,239,0.33,24.9,4.48,0.509,0.385,0.325,0.106,LOW,0,17.3903,78.4757,0.5380952380952381,0.5696969696969697,0.47176079734219273,0.08138678223185265,0.06693110481104605,0.0,0.14711137581893988,0.14711137581893985,130.0,124.4692996891989,53.26676677820034,43.01048085974763,Low-Mod,1,False,0.13742341752802567
2025-10-06,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,118,12,13,12,70,0.5423728813559322,39.6,1.41,0,meridian,Meridian Health — Hyderabad - West,7.16,3.18,235,0.23,30.42,6.43,0.548,0.484,0.46,0.079,LOW,0,17.3903,78.4757,0.5142857142857142,0.5424242424242424,0.43521594684385384,0.07284094812779114,0.06531402715428622,0.0,0.09469922572960096,0.09469922572960099,109.0,118.82874099260854,50.437909468968016,40.04504567633195,Low-Mod,1,False,0.14437803598153298
2025-10-07,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,130,11,10,25,42,0.966101694915254,21.9,0.42,0,meridian,Meridian Health — Hyderabad - West,7.01,3.36,240,0.16,29.19,4.6,0.44,0.531,0.651,0.083,LOW,0,17.3903,78.4757,0.5714285714285714,0.5621212121212121,0.49169435215946844,0.08607304846025304,0.06671439720310028,0.0,0.10005955926146516,0.10005955926146515,107.0,123.16496848854112,52.268014904124115,41.96350901807078,Low-Mod,1,False,0.12664909216242243
2025-10-08,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,109,14,8,20,51,0.5762711864406779,49.8,0.93,0,meridian,Meridian Health — Hyderabad - West,6.93,2.76,413,0.13,27.36,5.44,0.336,0.455,0.285,0.098,LOW,0,17.3903,78.4757,0.4714285714285715,0.5409090909090909,0.38205980066445183,0.06160346695557963,0.11401426155511027,0.0,0.0821917808219178,0.0821917808219178,128.0,119.25211126470964,51.943190160756345,41.623001662226756,Low-Mod,1,False,0.09371897218717057
2025-10-09,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,107,11,13,18,47,0.22033898305084754,25.1,0.65,0,meridian,Meridian Health — Hyderabad - West,7.46,3.7,398,0.21,26.85,5.86,0.355,0.381,0.324,0.11,LOW,0,17.3903,78.4757,0.461904761904762,0.5242424242424242,0.4451827242524917,0.07491407158547617,0.11021090587894823,0.0,0.110184633710542,0.11018463371054199,128.0,116.88341282589975,51.16153864383377,40.803611832316435,Low-Mod,1,False,0.12075575964017299
2025-10-10,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,128,19,8,25,40,0.559322033898305,27.8,1.55,0,meridian,Meridian Health — Hyderabad - West,7.19,2.33,185,0.16,28.4,4.55,0.459,0.347,0.469,0.06,LOW,0,17.3903,78.4757,0.5619047619047619,0.5212121212121212,0.521594684385382,0.09486376201132025,0.05136930405311804,0.0,0.06938653960690888,0.06938653960690888,125.0,115.96118476785834,48.619418424805964,38.13875747102553,Low-Mod,1,False,0.12355262244457166
2025-10-11,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,128,7,9,22,75,0.7966101694915254,37.7,0.52,0,meridian,Meridian Health — Hyderabad - West,7.43,2.47,311,0.28,31.28,5.24,0.379,0.41,0.648,0.08,LOW,0,17.3903,78.4757,0.5619047619047619,0.5499999999999999,0.45182724252491696,0.07661971830985916,0.08600411744455097,0.0,0.07355568790946994,0.07355568790946998,118.0,121.27043127658128,51.823852913063746,41.497902785077784,Low-Mod,1,False,0.13208641122432058
2025-10-12,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,125,9,8,20,56,0.7288135593220338,34.6,0.77,0,meridian,Meridian Health — Hyderabad - West,7.36,2.15,131,0.23,25.99,5.66,0.409,0.424,0.532,0.05,LOW,0,17.3903,78.4757,0.5476190476190477,0.5772727272727273,0.4418604651162791,0.07444102112676057,0.036530319177388894,0.0,0.06402620607504467,0.06402620607504472,136.0,127.47722792262131,52.72706280512064,42.44471985611677,Low-Mod,1,False,0.15103827676269665
2025-10-13,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,118,17,16,11,39,0.559322033898305,29.7,1.45,0,meridian,Meridian Health — Hyderabad - West,7.17,3.06,151,0.1,28.46,5.82,0.374,0.069,0.59,0.066,LOW,0,17.3903,78.4757,0.5142857142857142,0.5621212121212121,0.4285714285714286,0.07141408450704226,0.04224015317661807,0.0,0.09112567004169149,0.09112567004169148,122.0,123.31185846428343,51.503204681428834,41.16177358390283,Low-Mod,1,False,0.15281089330210212
2025-10-14,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,136,12,16,14,52,0.7118644067796608,51.3,0.88,1,meridian,Meridian Health — Hyderabad - West,7.43,3.98,92,0.14,25.93,4.74,0.414,0.324,0.294,0.071,LOW,0,17.3903,78.4757,0.6,0.5742424242424242,0.5116279069767442,0.09079971353545,0.026343690036799143,0.0,0.11852293031566409,0.11852293031566408,118.0,124.86513938873321,51.921595759753906,41.60036467863326,Low-Mod,1,False,0.12091806375591718
2025-10-15,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,122,10,19,21,51,0.7118644067796608,34.7,1.19,0,meridian,Meridian Health — Hyderabad - West,6.8,3.23,383,0.23,23.32,5.55,0.149,0.52,0.454,0.101,LOW,0,17.3903,78.4757,0.5333333333333333,0.5696969696969697,0.4053156146179402,0.06705053852526927,0.10593161640558886,0.0,0.0961882072662299,0.0961882072662299,125.0,125.14003106709332,54.19584299166729,43.98441308407646,Low-Mod,1,False,0.09976554320087894
2025-10-16,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,118,8,14,11,57,0.3728813559322034,20.2,0.65,0,meridian,Meridian Health — Hyderabad - West,6.88,4.33,347,0.24,31.94,5.61,0.415,0.451,0.509,0.112,LOW,0,17.3903,78.4757,0.5142857142857142,0.5696969696969697,0.4385382059800665,0.07357192334333872,0.09634710523897501,0.0,0.1289458010720667,0.12894580107206677,123.0,124.79987693722178,54.09982194277863,43.88375611711188,Low-Mod,1,False,0.12647199113407315
2025-10-17,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,125,7,9,17,40,0.7966101694915254,30.7,1.49,0,meridian,Meridian Health — Hyderabad - West,7.37,5.4,62,0.2,26.22,6.17,0.384,0.653,0.276,0.088,LOW,0,17.3903,78.4757,0.5476190476190477,0.553030303030303,0.4750830564784053,0.08213416089758893,0.01849558286802918,0.0,0.16081000595592618,0.1608100059559262,125.0,121.88055431694961,50.91518927237999,40.54536865718802,Low-Mod,1,False,0.14045756757171107
2025-10-18,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,123,11,18,20,66,0.5932203389830509,34.0,0.15,0,meridian,Meridian Health — Hyderabad - West,7.07,1.91,336,0.13,28.11,4.86,0.362,0.49,0.213,0.075,LOW,0,17.3903,78.4757,0.5380952380952381,0.5545454545454546,0.4451827242524917,0.07513239436619719,0.09265896120248035,0.0,0.05687909469922573,0.056879094699225696,122.0,122.31289032885161,52.273715914607315,41.96948527463655,Low-Mod,1,False,0.1242318115242449
2025-10-19,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,125,14,8,17,69,0.38983050847457623,11.4,1.05,0,meridian,Meridian Health — Hyderabad - West,7.32,2.71,69,0.12,28.14,5.19,0.384,0.354,0.679,0.049,LOW,0,17.3903,78.4757,0.5476190476190477,0.5651515151515151,0.4584717607973422,0.07813122638268637,0.019671015906064106,0.0,0.08070279928528887,0.0807027992852889,126.0,123.88529755698458,50.951277492828645,40.58319922512654,Low-Mod,1,False,0.1465517280410869
2025-10-20,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,122,7,17,10,67,0.6440677966101694,31.0,0.98,0,meridian,Meridian Health — Hyderabad - West,7.17,2.93,141,0.22,24.63,3.52,0.241,0.559,0.529,0.063,LOW,0,17.3903,78.4757,0.5333333333333333,0.5606060606060606,0.4418604651162791,0.07438873239436619,0.03946135815321227,0.0,0.08725431804645624,0.08725431804645623,130.0,123.40399778289284,51.41798303821807,41.0724374203781,Low-Mod,1,False,0.15219110765951094
2025-10-21,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,126,18,13,18,71,0.5932203389830509,40.1,1.05,0,meridian,Meridian Health — Hyderabad - West,7.28,2.14,253,0.17,24.38,5.99,0.315,0.181,0.135,0.067,LOW,0,17.3903,78.4757,0.5523809523809524,0.5651515151515151,0.46511627906976744,0.0796675132763796,0.06998284169509239,0.0,0.06372840976771889,0.06372840976771887,123.0,123.73545150619502,52.23094995100797,41.92465456058947,Low-Mod,1,False,0.13828097778238413
2025-10-22,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,130,12,15,25,68,0.3389830508474575,28.1,0.63,0,meridian,Meridian Health — Hyderabad - West,7.25,4.52,173,0.12,27.47,6.41,0.228,0.248,0.574,0.09,LOW,0,17.3903,78.4757,0.5714285714285714,0.5727272727272728,0.46511627906976744,0.07957075788061703,0.048686518729435066,0.0,0.1346039309112567,0.13460393091125666,109.0,124.40421116866324,52.568319338460924,42.27831221878782,Low-Mod,1,False,0.13949274545172774
2025-10-23,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,123,11,18,16,53,0.6610169491525425,39.5,1.71,0,meridian,Meridian Health — Hyderabad - West,6.85,2.74,386,0.2,26.43,5.29,0.379,0.379,0.725,0.094,LOW,0,17.3903,78.4757,0.5380952380952381,0.5742424242424242,0.4285714285714286,0.07161430119176598,0.1066132852736208,0.0,0.08159618820726625,0.08159618820726622,119.0,125.2187075966617,54.10184347894597,43.885875253505084,Low-Mod,1,False,0.11273551060063247
2025-10-24,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,109,15,12,11,59,0.5423728813559322,40.4,0.4,0,meridian,Meridian Health — Hyderabad - West,7.21,2.51,183,0.18,27.51,5.99,0.412,0.484,0.315,0.062,LOW,0,17.3903,78.4757,0.4714285714285715,0.5484848484848485,0.4053156146179402,0.0660391618000687,0.050872796748837254,0.0,0.07474687313877308,0.07474687313877304,127.0,120.50525369804285,50.475754113069996,40.08471746845721,Low-Mod,1,False,0.14281400086885304
2025-10-25,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,119,14,13,10,45,0.694915254237288,41.7,0.8,0,meridian,Meridian Health — Hyderabad - West,7.22,4.83,120,0.12,29.35,6.14,0.334,0.415,0.456,0.088,LOW,0,17.3903,78.4757,0.5190476190476191,0.5318181818181817,0.4850498338870432,0.08514795193177413,0.034228829518319334,0.0,0.14383561643835618,0.14383561643835618,123.0,117.61832769242527,49.51255212690325,39.07501187136229,Low-Mod,1,False,0.14824432982835545
2025-10-26,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,127,16,17,13,47,0.30508474576271183,35.4,1.07,0,meridian,Meridian Health — Hyderabad - West,7.37,4.57,373,0.12,34.0,8.45,0.354,0.502,0.193,0.119,LOW,0,17.3903,78.4757,0.5571428571428572,0.5378787878787878,0.47840531561461797,0.08286897857734643,0.10357937876238013,0.0,0.13609291244788566,0.13609291244788568,132.0,117.84061729880167,51.60455740687093,41.26801964197729,Low-Mod,1,False,0.11572294213958045
2025-10-27,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,123,8,7,17,51,0.5762711864406779,30.4,0.86,0,meridian,Meridian Health — Hyderabad - West,7.24,3.9,443,0.21,25.36,4.07,0.61,0.415,0.709,0.119,LOW,0,17.3903,78.4757,0.5380952380952381,0.5590909090909091,0.4385382059800665,0.07369191527115448,0.12257969833752348,0.0,0.11614055985705778,0.11614055985705773,129.0,123.4374434808892,54.21377394105196,44.003209743774995,Low-Mod,1,False,0.0976888042097433
2025-10-28,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,132,14,21,22,68,0.7118644067796608,26.8,1.14,0,meridian,Meridian Health — Hyderabad - West,7.12,1.63,248,0.2,28.55,5.46,0.266,0.696,0.617,0.058,LOW,0,17.3903,78.4757,0.580952380952381,0.5787878787878787,0.4817275747508306,0.08342150463758159,0.06844942963380529,0.0,0.04854079809410363,0.04854079809410361,131.0,127.43147723702056,53.51148176476342,43.26701074151115,Low-Mod,1,False,0.12661251943799234
2025-10-29,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,129,15,17,22,52,0.2542372881355933,47.5,1.59,0,meridian,Meridian Health — Hyderabad - West,7.3,4.2,333,0.17,27.64,3.85,0.34,0.503,0.754,0.108,LOW,0,17.3903,78.4757,0.5666666666666667,0.5818181818181818,0.4418604651162791,0.07450704225352113,0.09249574471295159,0.0,0.12507444907683146,0.1250744490768314,111.0,123.94752738165685,53.6046277848196,43.36465387259743,Low-Mod,1,False,0.1238128387735506
2025-10-30,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,131,11,9,11,64,0.49152542372881347,39.5,1.35,0,meridian,Meridian Health — Hyderabad - West,7.12,3.48,314,0.21,29.62,7.89,0.467,0.316,0.342,0.095,LOW,0,17.3903,78.4757,0.5761904761904761,0.5939393939393939,0.4584717607973422,0.07806092368162464,0.08706159570864073,0.0,0.10363311494937463,0.10363311494937466,125.0,128.37994055455817,55.00015524257624,44.827557713363156,Low-Mod,1,False,0.12805991818797158
2025-10-31,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,111,15,9,21,61,0.5762711864406779,50.7,0.73,0,meridian,Meridian Health — Hyderabad - West,7.35,2.51,52,0.26,26.8,4.95,0.415,0.56,0.668,0.044,LOW,0,17.3903,78.4757,0.48095238095238096,0.5621212121212121,0.3853820598006645,0.0624276959466724,0.014956939649674322,0.0,0.07474687313877308,0.07474687313877304,134.0,123.93586164985723,50.77052158082086,40.3937163765824,Low-Mod,1,False,0.12697014810985435
2025-11-01,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,125,11,10,23,61,0.15254237288135597,31.5,1.57,0,meridian,Meridian Health — Hyderabad - West,7.38,2.32,255,0.2,29.84,7.7,0.055,0.0,0.591,0.069,LOW,0,17.3903,78.4757,0.5476190476190477,0.556060606060606,0.49833887043189373,0.08834411876665398,0.07059456063904056,0.0,0.06908874329958309,0.06908874329958303,135.0,126.29833711411312,53.3280590978123,43.07473238648858,Low-Mod,1,False,0.12879311093990803
2025-11-02,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,134,16,10,16,65,0.5762711864406779,33.3,0.37,0,meridian,Meridian Health — Hyderabad - West,7.19,3.47,186,0.2,23.55,4.47,0.452,0.439,0.307,0.077,LOW,0,17.3903,78.4757,0.5904761904761905,0.5606060606060606,0.4817275747508306,0.08331267605633803,0.051956334788566066,0.0,0.10333531864204885,0.10333531864204881,128.0,123.19801596868051,51.87124961754968,41.5475878132345,Low-Mod,1,False,0.1301485294785451
2025-11-03,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,135,11,13,22,71,0.6101694915254238,35.7,1.23,1,meridian,Meridian Health — Hyderabad - West,7.3,2.44,0,0.18,24.5,7.22,0.418,0.406,0.465,0.036,LOW,0,17.3903,78.4757,0.5952380952380952,0.596969696969697,0.4551495016611296,0.0773134328358209,0.000666581629504055,0.0,0.07266229898749256,0.07266229898749255,127.0,127.99738029964763,51.945572558619105,41.6254990828001,Low-Mod,1,False,0.09780540821902833
2025-11-04,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,128,19,14,25,62,0.44067796610169496,42.9,1.34,0,meridian,Meridian Health — Hyderabad - West,7.22,3.43,294,0.2,29.53,5.21,0.347,0.275,0.538,0.091,LOW,0,17.3903,78.4757,0.5619047619047619,0.6015151515151516,0.4285714285714286,0.07179968701095461,0.08157532715305181,0.0,0.1021441334127457,0.10214413341274575,132.0,133.07008953125285,56.696736961220154,46.60605078319276,Moderate,1,False,0.12442684746367189
2025-11-05,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,127,18,18,15,45,0.5423728813559322,46.4,1.32,0,meridian,Meridian Health — Hyderabad - West,7.15,2.43,221,0.16,29.7,6.13,0.643,0.77,0.396,0.066,LOW,0,17.3903,78.4757,0.5571428571428572,0.5909090909090908,0.4485049833887043,0.07589348591549296,0.061266532527400476,0.0,0.07236450268016678,0.07236450268016681,119.0,128.32630833491763,53.89216433659073,43.666072754475046,Low-Mod,1,False,0.1377086297309867
2025-11-06,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,132,12,19,26,76,0.559322033898305,30.4,1.12,0,meridian,Meridian Health — Hyderabad - West,7.34,3.47,202,0.26,24.57,4.77,0.272,0.528,0.201,0.079,LOW,0,17.3903,78.4757,0.580952380952381,0.5863636363636363,0.4684385382059801,0.08027947210823999,0.05636592314012067,0.0,0.10333531864204885,0.10333531864204881,127.0,127.8663067960719,53.87085359905287,43.643733129682715,Low-Mod,1,False,0.13611192250072635
2025-11-07,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,119,12,17,16,58,0.7457627118644067,57.7,0.95,0,meridian,Meridian Health — Hyderabad - West,7.32,1.51,224,0.2,22.65,5.68,0.442,0.328,0.624,0.053,LOW,0,17.3903,78.4757,0.5190476190476191,0.5727272727272728,0.40863787375415284,0.06746478873239437,0.06186042109854298,0.0,0.044967242406194166,0.04496724240619421,122.0,125.13621983272353,52.35997299010764,42.059906861357234,Low-Mod,1,False,0.12839082391079304
2025-11-08,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,127,8,11,14,74,0.6440677966101694,23.4,1.37,0,meridian,Meridian Health — Hyderabad - West,7.24,3.26,216,0.18,23.86,4.05,0.499,0.297,0.318,0.078,LOW,0,17.3903,78.4757,0.5571428571428572,0.5727272727272728,0.47840531561461797,0.08286897857734643,0.06013498963781026,0.0,0.09708159618820726,0.09708159618820722,130.0,124.96758092955815,52.761898022839645,42.48123692606892,Low-Mod,1,False,0.13385669625589142
2025-11-09,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,private,Hyderabad - West,Hyderabad,122,11,12,24,37,0.5932203389830509,34.6,1.16,0,meridian,Meridian Health — Hyderabad - West,7.6,1.81,239,0.23,21.21,5.5,0.629,0.501,0.172,0.06,LOW,0,17.3903,78.4757,0.5333333333333333,0.5575757575757576,0.43521594684385384,0.07295996451147832,0.06609582042345764,0.0,0.053901131625967845,0.05390113162596788,138.0,122.89162346874355,51.67853531646084,41.34556922186508,Low-Mod,1,False,0.1374171144563882
