date,hospital_id,hospital_name,hospital_type,city,state,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,TDS_ppm,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,conductivity_uS_cm,contamination_event_flag,water_risk_score
2025-08-30,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.32,3.82,458,208,0.31,25.04,5.98,459,0,0.341
2025-08-31,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.41,2.72,34,168,0.5,26.04,4.96,475,0,0.137
2025-09-01,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.36,4.01,195,137,0.57,27.44,5.85,388,0,0.23
2025-09-02,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.19,1.34,471,187,0.47,24.45,5.23,553,0,0.234
2025-09-03,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.2,3.58,217,241,0.65,24.77,5.23,448,0,0.194
2025-09-04,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.31,0.6,410,207,0.43,21.97,4.03,497,0,0.211
2025-09-05,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.25,19.485212646524904,2436,180,0.38078542873680654,24.78,3.1344898772174665,333,1,1.0
2025-09-06,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.23,2.97,108,241,0.71,25.51,6.32,493,0,0.138
2025-09-07,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.26,2.55,472,180,0.44,23.18,5.29,373,0,0.283
2025-09-08,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.52,2.57,331,188,0.43,22.95,4.88,467,0,0.28
2025-09-09,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.39,2.98,0,199,0.44,25.18,5.71,361,0,0.133
2025-09-10,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.44,4.8,313,193,0.5,24.39,4.97,461,0,0.317
2025-09-11,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.19,0.36,230,199,0.48,22.99,5.6,374,0,0.107
2025-09-12,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.31,11.102608504656736,2322,151,0.13697060284920332,24.85,3.406812676504493,303,1,1.0
2025-09-13,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.39,2.68,261,208,0.52,23.8,5.73,550,0,0.223
2025-09-14,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.26,1.27,47,168,0.54,21.88,5.69,488,0,0.069
2025-09-15,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.11,1.31,211,194,0.56,24.47,6.18,420,0,0.142
2025-09-16,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.21,1.23,300,200,0.57,25.45,4.21,363,0,0.159
2025-09-17,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.2,1.49,144,234,0.62,24.28,5.27,394,0,0.102
2025-09-18,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.33,2.55,309,226,0.34,24.46,6.25,412,0,0.242
2025-09-19,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.46,2.02,224,159,0.43,25.6,5.95,445,0,0.209
2025-09-20,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.18,2.39,370,260,0.5,22.5,5.93,424,0,0.224
2025-09-21,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.44,2.64,81,201,0.63,24.46,4.8,332,0,0.16
2025-09-22,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.23,17.47498083452356,1104,159,0.435585168208992,22.92,5.539273329433257,564,1,0.978
2025-09-23,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.34,0.61,193,185,0.42,25.04,4.93,393,0,0.131
2025-09-24,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.3,1.74,481,180,0.56,24.85,5.63,473,0,0.265
2025-09-25,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.43,2.62,231,201,0.51,23.47,5.39,460,0,0.217
2025-09-26,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.37,2.53,169,197,0.48,25.06,5.29,456,0,0.179
2025-09-27,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.44,1.6,281,200,0.68,24.38,5.84,444,0,0.208
2025-09-28,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.16,1.8,319,183,0.35,24.62,4.77,452,0,0.205
2025-09-29,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.51,3.15,408,179,0.51,23.3,5.01,378,0,0.32
2025-09-30,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.17,3.78,81,247,0.62,25.31,4.75,332,0,0.152
2025-10-01,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.26,2.0,134,162,0.61,26.85,5.29,451,0,0.126
2025-10-02,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.14,1.27,179,211,0.48,24.3,5.15,423,0,0.124
2025-10-03,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.37,0.18,127,211,0.48,24.03,5.15,409,0,0.092
2025-10-04,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.32,1.65,55,221,0.5,27.17,4.71,382,0,0.096
2025-10-05,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.3,1.85,41,170,0.57,23.42,6.24,411,0,0.092
2025-10-06,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.22,1.99,278,213,0.62,26.84,4.87,509,0,0.175
2025-10-07,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.14,1.86,127,242,0.62,25.4,5.6,479,0,0.119
2025-10-08,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.33,1.52,263,253,0.51,24.97,5.47,330,0,0.177
2025-10-09,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.28,2.68,66,273,0.62,25.18,5.76,379,0,0.123
2025-10-10,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.29,2.57,78,236,0.41,23.1,6.56,442,0,0.135
2025-10-11,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.26,2.52,245,231,0.48,24.28,5.61,492,0,0.188
2025-10-12,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.26,1.68,157,244,0.58,22.7,5.29,378,0,0.125
2025-10-13,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.39,2.21,142,189,0.53,24.93,5.04,358,0,0.161
2025-10-14,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.08,2.45,178,211,0.62,23.02,4.38,470,0,0.169
2025-10-15,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.36,0.35,166,185,0.46,24.22,3.96,402,0,0.113
2025-10-16,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.24,1.95,119,221,0.32,23.57,5.76,421,0,0.132
2025-10-17,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.43,0.3,199,176,0.46,25.95,6.12,515,0,0.139
2025-10-18,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.57,2.45,62,204,0.49,27.29,6.08,430,0,0.173
2025-10-19,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.43,0.7,156,166,0.39,25.68,5.97,475,0,0.14
2025-10-20,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.3,0.67,29,165,0.5,26.06,6.06,328,0,0.052
2025-10-21,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.24,1.06,93,218,0.5,24.51,6.23,449,0,0.077
2025-10-22,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.27,1.96,229,209,0.58,24.47,5.37,451,0,0.164
2025-10-23,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.23,1.16,257,269,0.65,22.94,4.57,360,0,0.144
2025-10-24,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.34,0.4,80,248,0.6,24.0,5.16,483,0,0.072
2025-10-25,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.44,1.19,112,179,0.42,24.37,5.24,355,0,0.137
2025-10-26,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.4,1.9,196,172,0.36,25.26,5.02,381,0,0.189
2025-10-27,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.17,1.37,275,181,0.44,25.5,5.53,295,0,0.163
2025-10-28,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.4,3.05,100,155,0.3,24.56,6.02,450,0,0.192
2025-10-29,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.49,2.14,287,239,0.49,24.74,4.9,427,0,0.238
2025-10-30,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.33,1.5,254,187,0.45,23.53,5.81,345,0,0.178
2025-10-31,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.3,2.49,160,196,0.52,23.32,4.91,429,0,0.159
2025-11-01,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.36,2.23,142,246,0.65,25.69,6.16,374,0,0.156
2025-11-02,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.19,1.92,13,188,0.58,26.49,5.27,397,0,0.065
2025-11-03,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.36,0.81,118,198,0.52,24.77,4.92,392,0,0.104
2025-11-04,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.23,0.43,164,230,0.59,24.32,4.94,495,0,0.085
2025-11-05,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.4,1.71,290,198,0.5,24.14,4.49,489,0,0.207
2025-11-06,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.31,1.92,299,185,0.34,25.28,5.52,392,0,0.215
2025-11-07,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.37,2.11,48,188,0.64,23.72,5.46,259,0,0.116
2025-11-08,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.15,1.67,244,151,0.53,24.17,5.99,358,0,0.158
2025-11-09,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.38,1.1,153,201,0.5,25.28,5.45,434,0,0.13
2025-11-10,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.28,1.62,153,164,0.49,23.29,5.4,401,0,0.127
2025-11-11,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.42,2.03,50,198,0.57,24.43,4.98,366,0,0.125
2025-11-12,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.43,2.19,115,225,0.29,26.38,5.33,453,0,0.179
2025-11-13,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.29,2.54,38,250,0.55,25.47,5.22,351,0,0.109
2025-11-14,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.44,1.78,256,192,0.49,26.46,6.57,444,0,0.205
2025-11-15,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.23,2.13,110,220,0.5,26.69,5.0,477,0,0.114
2025-11-16,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.27,17.167851246919856,2206,224,0.2809180539650419,25.38,3.5153366637039727,453,1,1.0
2025-11-17,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.43,2.21,108,189,0.5,25.53,5.38,493,0,0.155
2025-11-18,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.19,1.74,214,147,0.72,26.21,5.42,385,0,0.14
2025-11-19,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.3,1.62,173,251,0.48,25.39,4.65,414,0,0.14
2025-11-20,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.37,2.05,66,183,0.64,26.17,5.55,286,0,0.122
2025-11-21,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.63,1.55,105,180,0.55,25.16,5.99,378,0,0.174
2025-11-22,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.29,2.98,154,193,0.45,25.31,6.04,504,0,0.174
2025-11-23,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.29,1.81,284,236,0.46,21.35,5.6,499,0,0.19
2025-11-24,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.19,1.56,110,202,0.48,26.33,5.51,381,0,0.095
2025-11-25,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.43,0.68,249,233,0.63,24.45,5.12,449,0,0.166
2025-11-26,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.31,1.1,84,186,0.43,25.54,5.39,421,0,0.096
2025-11-27,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.19,19.60054660288905,1150,177,0.38085313631424517,24.87,1.6845935509637755,568,1,1.0
2025-11-28,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.41,1.02,131,158,0.67,23.48,5.11,392,0,0.125
2025-11-29,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.33,2.52,294,185,0.55,24.76,4.83,613,0,0.219
2025-11-30,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.49,1.69,276,241,0.53,25.08,6.33,377,0,0.219
2025-12-01,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.52,15.612528451276933,2330,198,0.1676900503540324,24.61,2.8302786686312977,424,1,1.0
2025-12-02,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.49,0.06,22,173,0.44,26.62,6.18,484,0,0.075
2025-12-03,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.25,2.5,9,274,0.47,24.32,5.16,368,0,0.092
2025-12-04,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.55,2.11,243,156,0.54,25.33,5.58,362,0,0.23
2025-12-05,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.45,1.65,47,134,0.57,27.84,4.81,455,0,0.118
2025-12-06,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.46,0.67,90,168,0.6,26.38,5.52,384,0,0.108
2025-12-07,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.27,1.12,45,195,0.57,25.29,5.42,447,0,0.066
2025-12-08,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.31,0.65,148,178,0.42,25.14,5.05,459,0,0.109
2025-12-09,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.43,0.9,142,135,0.65,22.89,5.11,537,0,0.13
2025-12-10,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.3,0.72,198,223,0.47,23.97,5.16,428,0,0.124
2025-12-11,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.1,1.43,294,167,0.48,23.12,5.79,527,0,0.183
2025-12-12,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.47,0.69,178,249,0.56,25.28,5.14,458,0,0.146
2025-12-13,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.47,1.79,21,183,0.62,25.08,5.49,404,0,0.116
2025-12-14,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.47,2.72,247,249,0.49,24.01,5.33,446,0,0.235
2025-12-15,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.5,2.38,182,148,0.39,24.97,5.95,437,0,0.215
2025-12-16,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.55,0.8,25,175,0.47,25.34,5.17,335,0,0.107
2025-12-17,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.43,0.33,37,142,0.54,24.9,6.57,507,0,0.071
2025-12-18,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.5,1.76,45,203,0.57,25.57,5.14,477,0,0.131
2025-12-19,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.21,0.83,33,199,0.43,24.1,5.96,371,0,0.047
2025-12-20,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.26,1.61,156,181,0.59,25.42,6.11,437,0,0.123
2025-12-21,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.26,1.08,161,185,0.48,24.07,5.01,457,0,0.111
2025-12-22,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.15,1.77,194,178,0.68,24.68,4.48,423,0,0.141
2025-12-23,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.33,1.88,110,163,0.44,23.81,5.09,363,0,0.132
2025-12-24,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.24,2.02,282,225,0.63,25.92,5.92,419,0,0.181
2025-12-25,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.34,1.27,114,201,0.58,25.21,5.32,447,0,0.112
2025-12-26,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.38,2.03,2,161,0.61,24.58,5.17,424,0,0.098
2025-12-27,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.29,1.95,34,199,0.54,25.17,5.56,479,0,0.09
2025-12-28,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.26,0.9,354,188,0.51,25.54,6.38,405,0,0.181
2025-12-29,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.2,0.69,277,162,0.52,23.39,4.55,422,0,0.132
2025-12-30,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.21,1.08,314,213,0.6,25.73,5.36,412,0,0.16
2025-12-31,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.35,1.68,82,203,0.47,24.43,5.22,354,0,0.116
2026-01-01,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.04,0.9,296,188,0.58,21.9,4.82,348,0,0.177
2026-01-02,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.3,3.26,175,258,0.5,26.43,6.67,435,0,0.188
2026-01-03,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.26,0.64,106,201,0.69,22.97,5.46,316,0,0.074
2026-01-04,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.27,1.78,179,219,0.55,25.41,5.45,370,0,0.139
2026-01-05,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.1,1.18,121,242,0.51,24.4,5.65,424,0,0.104
2026-01-06,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.42,2.95,331,202,0.55,26.71,5.33,490,0,0.265
2026-01-07,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.19,1.34,237,173,0.51,22.61,6.63,531,0,0.137
2026-01-08,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.35,1.92,169,247,0.48,25.61,6.07,528,0,0.157
2026-01-09,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.05,1.14,42,204,0.36,22.0,6.72,486,0,0.095
2026-01-10,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.34,1.82,147,233,0.47,24.9,5.56,370,0,0.144
2026-01-11,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.48,1.25,225,203,0.65,23.3,4.77,380,0,0.184
2026-01-12,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.34,2.64,277,118,0.54,20.48,5.9,521,0,0.218
2026-01-13,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.32,1.62,140,171,0.56,24.36,5.98,435,0,0.129
2026-01-14,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.22,0.49,33,244,0.49,25.1,6.49,404,0,0.033
2026-01-15,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.25,1.47,136,265,0.65,25.46,6.29,430,0,0.108
2026-01-16,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.36,1.35,17,241,0.57,24.68,5.42,338,0,0.079
2026-01-17,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.21,1.8,86,191,0.51,23.77,4.84,330,0,0.09
2026-01-18,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.31,1.99,14,198,0.55,23.37,6.27,416,0,0.087
2026-01-19,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.31,1.45,25,234,0.45,24.35,5.78,545,0,0.08
2026-01-20,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.19,1.25,258,215,0.58,23.29,5.19,431,0,0.143
2026-01-21,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.22,0.39,87,246,0.53,26.44,5.53,389,0,0.05
2026-01-22,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.48,1.71,220,161,0.61,26.05,5.6,386,0,0.195
2026-01-23,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.32,1.99,154,220,0.6,23.81,4.73,440,0,0.145
2026-01-24,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.28,13.513119371347738,1782,234,0.1892694524682944,24.66,3.133172003619159,389,1,1.0
2026-01-25,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.26,1.28,263,196,0.42,24.99,5.92,441,0,0.164
2026-01-26,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.5,2.11,39,179,0.54,22.49,5.62,320,0,0.139
2026-01-27,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.45,2.2,179,175,0.54,23.99,4.8,419,0,0.188
2026-01-28,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.41,1.59,264,225,0.58,22.57,5.25,368,0,0.195
2026-01-29,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.3,1.08,99,236,0.56,25.97,4.46,447,0,0.092
2026-01-30,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.44,2.62,5,186,0.61,24.41,4.88,334,0,0.129
2026-01-31,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.21,0.38,139,230,0.42,24.99,5.93,443,0,0.077
2026-02-01,PUB_RGGGH_CHN,Rajiv Gandhi Govt General Hospital,public,Chennai,Tamil Nadu,7.13,1.83,128,193,0.48,24.77,5.73,610,0,0.122
