date,hospital_id,hospital_name,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag
05-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.32,1.55,181,0.2,25.14,4.86,0.287,0.625,0.241,0.048,LOW,0
06-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.22,2.64,107,0.2,29.48,6.56,0.483,0.513,0.512,0.054,LOW,0
07-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.8,1.64,190,0.25,25.19,6.34,0.62,0.544,0.45,0.051,LOW,0
08-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.41,1.75,158,0.16,28.24,5.06,0.22,0.489,0.291,0.048,LOW,0
09-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.2,2.71,279,0.12,26.46,5.05,0.44,0.22,0.587,0.079,LOW,0
10-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.44,2.46,189,0.16,23.65,7.55,0.331,0.648,0.43,0.062,LOW,0
11-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.53,1.69,42,0.25,25.49,5.96,0.302,0.168,0.506,0.031,LOW,0
12-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.42,1.69,22,0.15,28.42,5.05,0.192,0.307,0.535,0.028,LOW,0
13-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.18,3.25,206,0.25,25.74,4.84,0.21,0.495,0.4,0.076,LOW,0
14-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.58,2.17,169,0.29,26.61,7.46,0.191,0.576,0.289,0.055,LOW,0
15-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.3,0.65,187,0.24,22.25,4.58,0.151,0.453,0.505,0.036,LOW,0
16-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.14,1.29,70,0.23,32.26,4.19,0.561,0.333,0.5,0.029,LOW,0
17-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,6.98,2.93,176,0.26,24.07,5.38,0.38,0.175,0.751,0.068,LOW,0
18-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.42,3.62,290,0.07,32.16,6.84,0.301,0.34,0.518,0.093,LOW,0
19-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.53,1.17,71,0.14,31.24,5.94,0.674,0.41,0.496,0.027,LOW,0
20-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.53,4.42,310,0.11,28.24,6.09,0.762,0.291,0.324,0.108,LOW,0
21-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.19,2.96,154,0.19,28.62,5.86,0.399,0.328,0.349,0.065,LOW,0
22-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.31,2.46,306,0.14,25.05,6.84,0.66,0.185,0.525,0.079,LOW,0
23-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.43,2.6,212,0.2,27.51,7.69,0.295,0.457,0.628,0.068,LOW,0
24-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.5,1.98,101,0.2,29.34,6.84,0.642,0.36,0.567,0.043,LOW,0
25-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.29,3.62,77,0.27,28.69,7.56,0.308,0.481,0.303,0.064,LOW,0
26-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.42,2.02,357,0.18,23.86,7.56,0.387,0.492,0.472,0.079,LOW,0
27-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.44,2.5,185,0.17,30.42,6.56,0.119,0.545,0.354,0.062,LOW,0
28-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.32,2.6,250,0.22,30.54,7.19,0.439,0.294,0.491,0.073,LOW,0
29-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.44,1.95,276,0.26,30.11,5.05,0.391,0.278,0.314,0.067,LOW,0
30-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.65,1.64,133,0.14,25.1,5.5,0.272,0.38,0.501,0.043,LOW,0
31-12-2025,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.47,0.41,236,0.28,25.83,4.82,0.289,0.256,0.185,0.039,LOW,0
01-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.25,3.33,178,0.16,29.1,7.28,0.688,0.351,0.266,0.074,LOW,0
02-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.58,2.55,119,0.31,28.41,6.37,0.535,0.352,0.726,0.054,LOW,0
03-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.47,2.91,166,0.26,24.95,5.36,0.184,0.485,0.529,0.066,LOW,0
04-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.49,0.64,241,0.18,26.02,7.54,0.62,0.496,0.632,0.043,LOW,0
05-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.14,3.75,178,0.23,25.57,4.04,0.234,0.781,0.502,0.08,LOW,0
06-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.3,3.4,204,0.16,25.52,7.2,0.474,0.302,0.467,0.078,LOW,0
07-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.69,0.84,319,0.23,27.47,5.25,0.346,0.399,0.317,0.057,LOW,0
08-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.33,1.48,220,0.25,28.79,3.76,0.454,0.543,0.593,0.052,LOW,0
09-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.21,4.1,378,0.27,21.58,5.36,0.741,0.353,0.752,0.113,LOW,0
10-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.32,1.29,330,0.27,25.35,4.54,0.302,0.589,0.341,0.065,LOW,0
11-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.52,3.45,252,0.19,27.0,5.95,0.484,0.239,0.55,0.086,LOW,0
12-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.6,1.52,127,0.18,31.27,4.07,0.614,0.193,0.403,0.04,LOW,0
13-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.46,3.22,366,0.22,30.98,5.58,0.368,0.197,0.52,0.098,LOW,0
14-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.44,1.95,179,0.24,19.42,7.57,0.336,0.423,0.41,0.053,LOW,0
15-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.17,1.8,63,0.19,31.09,7.59,0.481,0.394,0.558,0.035,LOW,0
16-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.22,2.47,96,0.25,23.63,6.3,0.614,0.57,0.207,0.05,LOW,0
17-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.39,2.9,345,0.18,27.01,5.81,0.377,0.39,0.189,0.091,LOW,0
18-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.59,1.98,244,0.19,26.53,6.45,0.223,0.448,0.507,0.063,LOW,0
19-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.27,3.08,96,0.22,22.84,5.1,0.532,0.509,0.478,0.059,LOW,0
20-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,6.98,2.62,223,0.13,23.95,6.71,0.372,0.293,0.477,0.069,LOW,0
21-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.43,3.11,314,0.24,29.12,7.41,0.7,0.387,0.532,0.089,LOW,0
22-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.4,2.05,0,0.28,26.55,4.39,0.486,0.482,0.478,0.03,LOW,0
23-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.47,3.35,84,0.26,26.52,6.03,0.355,0.568,0.619,0.061,LOW,0
24-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.4,2.35,258,0.18,27.82,4.78,0.821,0.273,0.545,0.07,LOW,0
25-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.34,1.45,165,0.34,27.62,6.5,0.428,0.413,0.399,0.044,LOW,0
26-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.3,3.62,462,0.21,25.18,3.18,0.366,0.423,0.335,0.117,LOW,0
27-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.42,3.69,199,0.19,24.16,6.41,0.409,0.28,0.337,0.082,LOW,0
28-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.82,1.83,235,0.21,28.42,7.36,0.38,0.406,0.409,0.06,LOW,0
29-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.45,1.25,28,0.12,27.08,7.17,0.537,0.495,0.356,0.022,LOW,0
30-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.52,2.36,196,0.12,25.98,5.87,0.677,0.547,0.343,0.062,LOW,0
31-01-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.19,0.61,97,0.21,34.0,7.76,0.257,0.363,0.382,0.022,LOW,0
01-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.16,2.94,160,0.31,28.16,3.81,0.486,0.269,0.35,0.066,LOW,0
02-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.41,2.04,211,0.19,26.02,5.83,0.435,0.269,0.408,0.059,LOW,0
03-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.2,1.98,335,0.19,30.89,5.81,0.026,0.209,0.398,0.076,LOW,0
04-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.66,1.83,128,0.27,24.13,7.4,0.228,0.172,0.494,0.045,LOW,0
05-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.44,3.36,313,0.22,31.59,5.1,0.468,0.539,0.391,0.093,LOW,0
06-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.3,4.01,144,0.3,23.48,4.26,0.093,0.315,0.348,0.079,LOW,0
07-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.16,4.31,282,0.22,24.14,5.58,0.418,0.286,0.508,0.103,LOW,0
08-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.1,1.52,13,0.19,30.43,4.31,0.436,0.597,0.677,0.024,LOW,0
09-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.23,3.84,92,0.15,25.74,4.92,0.52,0.148,0.633,0.069,LOW,0
10-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.47,4.06,101,0.13,22.35,6.0,0.514,0.497,0.611,0.074,LOW,0
11-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.58,2.62,136,0.27,30.48,4.8,0.315,0.461,0.042,0.057,LOW,0
12-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.34,2.2,141,0.16,24.31,7.22,0.244,0.402,0.716,0.052,LOW,0
13-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.31,3.38,247,0.31,30.42,5.28,0.337,0.481,0.606,0.084,LOW,0
14-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.28,0.6,147,0.21,28.5,6.58,0.503,0.478,0.603,0.029,LOW,0
15-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.4,1.64,175,0.17,27.51,5.09,0.601,0.498,0.524,0.048,LOW,0
16-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.24,1.87,98,0.16,29.71,6.55,0.424,0.317,0.358,0.041,LOW,0
17-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.68,1.87,274,0.14,31.24,5.37,0.643,0.48,0.471,0.066,LOW,0
18-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.55,3.46,187,0.16,29.32,6.17,0.505,0.372,0.367,0.077,LOW,0
19-02-2026,MER_HYDERABAD_EAST,Meridian Health — Hyderabad - East,7.45,2.62,142,0.24,24.87,4.29,0.464,0.552,0.653,0.058,LOW,0
24-08-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.39,2.68,272,0.17,20.93,7.15,0.544,0.507,0.466,0.077,LOW,0
25-08-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.39,3.26,260,0.11,22.57,6.39,0.564,0.547,0.531,0.084,LOW,0
26-08-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.18,2.62,140,0.14,25.92,6.2,0.283,0.0,0.155,0.058,LOW,0
27-08-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.22,2.93,139,0.3,28.75,7.68,0.436,0.409,0.564,0.062,LOW,0
28-08-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.48,1.48,418,0.13,31.33,6.67,0.397,0.663,0.445,0.08,LOW,0
29-08-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.53,2.06,240,0.11,28.54,4.26,0.51,0.658,0.667,0.064,LOW,0
30-08-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.53,4.73,320,0.31,26.84,4.54,0.315,0.528,0.522,0.114,LOW,0
31-08-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.24,1.22,355,0.2,32.24,6.09,0.589,0.584,0.367,0.067,LOW,0
01-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.45,2.11,242,0.26,33.33,6.98,0.354,0.351,0.314,0.065,LOW,0
02-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.23,4.27,194,0.23,25.02,4.76,0.36,0.446,0.413,0.09,LOW,0
03-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.16,1.27,189,0.27,28.99,5.57,0.373,0.427,0.521,0.045,LOW,0
04-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.14,2.7,118,0.25,26.47,5.25,0.514,0.728,0.615,0.056,LOW,0
05-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.39,2.63,0,0.22,27.89,7.11,0.35,0.568,0.508,0.039,LOW,0
06-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.3,3.19,177,0.22,26.04,6.35,0.336,0.26,0.167,0.071,LOW,0
07-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.43,3.93,227,0.21,26.29,7.63,0.277,0.365,0.542,0.089,LOW,0
08-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.25,3.21,102,0.12,28.49,6.77,0.567,0.578,0.678,0.061,LOW,0
09-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.01,0.1,218,0.23,26.99,5.86,0.08,0.613,0.466,0.032,LOW,0
10-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.29,3.0,129,0.27,29.25,5.61,0.015,0.782,0.618,0.062,LOW,0
11-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.22,4.21,155,0.11,23.62,7.13,0.564,0.358,0.61,0.083,LOW,0
12-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.0,2.67,348,0.21,26.72,6.84,0.395,0.602,0.071,0.088,LOW,0
13-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.24,4.4,348,0.16,26.77,5.08,0.307,0.298,0.639,0.113,LOW,0
14-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.34,3.22,419,0.25,25.75,6.81,0.267,0.449,0.458,0.106,LOW,0
15-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.18,2.03,339,0.32,29.17,6.43,0.503,0.538,0.633,0.077,LOW,0
16-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.35,2.96,149,0.23,31.24,7.84,0.483,0.568,0.618,0.064,LOW,0
17-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.35,3.87,81,0.13,25.1,3.96,0.197,0.345,0.273,0.068,LOW,0
18-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.12,1.8,290,0.08,27.4,5.12,0.517,0.346,0.509,0.067,LOW,0
19-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.18,3.89,259,0.17,26.19,6.98,0.327,0.499,0.272,0.093,LOW,0
20-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.4,2.4,74,0.15,27.51,7.18,0.569,0.418,0.567,0.046,LOW,0
21-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.12,3.05,310,0.24,24.59,4.79,0.485,0.204,0.394,0.088,LOW,0
22-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.22,3.17,463,0.25,19.6,7.15,0.216,0.471,0.487,0.111,LOW,0
23-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.06,1.45,112,0.2,26.44,5.01,0.264,0.577,0.464,0.037,LOW,0
24-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,6.95,2.58,304,0.26,23.26,5.75,0.571,0.48,0.545,0.08,LOW,0
25-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.35,2.62,100,0.3,27.75,6.67,0.484,0.417,0.416,0.052,LOW,0
26-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.46,4.0,392,0.17,33.22,6.5,0.63,0.396,0.419,0.113,LOW,0
27-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.57,0.43,187,0.18,30.75,7.41,0.27,0.282,0.476,0.032,LOW,0
28-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.31,2.49,201,0.25,29.52,8.04,0.504,0.349,0.464,0.064,LOW,0
29-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.26,1.07,231,0.17,21.62,7.4,0.376,0.459,0.356,0.048,LOW,0
30-09-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.16,3.97,262,0.19,28.54,4.9,0.271,0.583,0.567,0.095,LOW,0
01-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.14,3.72,164,0.25,24.4,5.53,0.614,0.596,0.523,0.077,LOW,0
02-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.45,2.89,84,0.22,31.02,5.32,0.391,0.23,0.344,0.054,LOW,0
03-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.44,3.08,470,0.27,25.38,6.94,0.413,0.594,0.579,0.111,LOW,0
04-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.34,1.93,161,0.19,28.02,6.83,0.323,0.49,0.676,0.051,LOW,0
05-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.43,4.94,239,0.33,24.9,4.48,0.509,0.385,0.325,0.106,LOW,0
06-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.16,3.18,235,0.23,30.42,6.43,0.548,0.484,0.46,0.079,LOW,0
07-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.01,3.36,240,0.16,29.19,4.6,0.44,0.531,0.651,0.083,LOW,0
08-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,6.93,2.76,413,0.13,27.36,5.44,0.336,0.455,0.285,0.098,LOW,0
09-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.46,3.7,398,0.21,26.85,5.86,0.355,0.381,0.324,0.11,LOW,0
10-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.19,2.33,185,0.16,28.4,4.55,0.459,0.347,0.469,0.06,LOW,0
11-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.43,2.47,311,0.28,31.28,5.24,0.379,0.41,0.648,0.08,LOW,0
12-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.36,2.15,131,0.23,25.99,5.66,0.409,0.424,0.532,0.05,LOW,0
13-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.17,3.06,151,0.1,28.46,5.82,0.374,0.069,0.59,0.066,LOW,0
14-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.43,3.98,92,0.14,25.93,4.74,0.414,0.324,0.294,0.071,LOW,0
15-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,6.8,3.23,383,0.23,23.32,5.55,0.149,0.52,0.454,0.101,LOW,0
16-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,6.88,4.33,347,0.24,31.94,5.61,0.415,0.451,0.509,0.112,LOW,0
17-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.37,5.4,62,0.2,26.22,6.17,0.384,0.653,0.276,0.088,LOW,0
18-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.07,1.91,336,0.13,28.11,4.86,0.362,0.49,0.213,0.075,LOW,0
19-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.32,2.71,69,0.12,28.14,5.19,0.384,0.354,0.679,0.049,LOW,0
20-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.17,2.93,141,0.22,24.63,3.52,0.241,0.559,0.529,0.063,LOW,0
21-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.28,2.14,253,0.17,24.38,5.99,0.315,0.181,0.135,0.067,LOW,0
22-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.25,4.52,173,0.12,27.47,6.41,0.228,0.248,0.574,0.09,LOW,0
23-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,6.85,2.74,386,0.2,26.43,5.29,0.379,0.379,0.725,0.094,LOW,0
24-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.21,2.51,183,0.18,27.51,5.99,0.412,0.484,0.315,0.062,LOW,0
25-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.22,4.83,120,0.12,29.35,6.14,0.334,0.415,0.456,0.088,LOW,0
26-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.37,4.57,373,0.12,34.0,8.45,0.354,0.502,0.193,0.119,LOW,0
27-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.24,3.9,443,0.21,25.36,4.07,0.61,0.415,0.709,0.119,LOW,0
28-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.12,1.63,248,0.2,28.55,5.46,0.266,0.696,0.617,0.058,LOW,0
29-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.3,4.2,333,0.17,27.64,3.85,0.34,0.503,0.754,0.108,LOW,0
30-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.12,3.48,314,0.21,29.62,7.89,0.467,0.316,0.342,0.095,LOW,0
31-10-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.35,2.51,52,0.26,26.8,4.95,0.415,0.56,0.668,0.044,LOW,0
01-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.38,2.32,255,0.2,29.84,7.7,0.055,0.0,0.591,0.069,LOW,0
02-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.19,3.47,186,0.2,23.55,4.47,0.452,0.439,0.307,0.077,LOW,0
03-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.3,2.44,0,0.18,24.5,7.22,0.418,0.406,0.465,0.036,LOW,0
04-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.22,3.43,294,0.2,29.53,5.21,0.347,0.275,0.538,0.091,LOW,0
05-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.15,2.43,221,0.16,29.7,6.13,0.643,0.77,0.396,0.066,LOW,0
06-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.34,3.47,202,0.26,24.57,4.77,0.272,0.528,0.201,0.079,LOW,0
07-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.32,1.51,224,0.2,22.65,5.68,0.442,0.328,0.624,0.053,LOW,0
08-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.24,3.26,216,0.18,23.86,4.05,0.499,0.297,0.318,0.078,LOW,0
09-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.6,1.81,239,0.23,21.21,5.5,0.629,0.501,0.172,0.06,LOW,0
10-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.25,2.92,222,0.14,32.58,5.87,0.31,0.503,0.497,0.074,LOW,0
11-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.13,2.2,315,0.14,23.61,5.09,0.477,0.309,0.366,0.076,LOW,0
12-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.1,2.85,218,0.21,22.63,4.26,0.647,0.487,0.432,0.072,LOW,0
13-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.08,3.67,393,0.19,27.65,4.32,0.322,0.31,0.619,0.109,LOW,0
14-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.31,2.41,424,0.18,23.57,6.68,0.553,0.561,0.358,0.094,LOW,0
15-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.49,1.69,362,0.27,24.29,8.08,0.169,0.339,0.617,0.075,LOW,0
16-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.2,2.92,204,0.28,27.28,6.58,0.212,0.193,0.547,0.071,LOW,0
17-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.0,0.87,236,0.15,29.23,6.3,0.548,0.281,0.533,0.046,LOW,0
18-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.02,2.59,220,0.29,26.77,7.26,0.286,0.139,0.338,0.069,LOW,0
19-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.28,1.91,244,0.07,26.58,6.71,0.504,0.169,0.486,0.062,LOW,0
20-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.31,2.5,150,0.26,28.1,5.51,0.35,0.239,0.39,0.058,LOW,0
21-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.36,0.39,280,0.18,24.32,5.88,0.426,0.388,0.456,0.045,LOW,0
22-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.44,1.17,250,0.29,24.42,3.78,0.348,0.257,0.397,0.052,LOW,0
23-11-2025,MER_HYDERABAD_WEST,Meridian Health — Hyderabad - West,7.3,2.85,98,0.19,26.13,3.76,0.113,0.191,0.569,0.055,LOW,0
