date,hospital_id,admissions,cholera_cases,typhoid_cases,gastroenteritis_cases,other_cases,bed_occupancy_rate,avg_patient_age,comorbidity_index,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,TDS_ppm,residual_chlorine_mg_L,water_temp_C,dissolved_oxygen_mg_L,outbreak_label
2025-09-28,PUB_KEM_MUM,63,2,3,16,42,0.85,41.2,2.12,7.38,3.66,344,146,0.4,23.0,6.67,0
2025-09-29,PUB_KEM_MUM,44,1,1,8,34,0.95,53.7,0.54,6.98,4.05,370,211,0.13,23.5,5.97,0
2025-09-30,PUB_KEM_MUM,49,1,2,12,34,0.57,51.7,0.83,7.33,0.98,311,307,0.38,22.1,6.55,0
2025-10-01,PUB_KEM_MUM,53,1,1,7,44,0.64,36.2,1.84,6.9,1.0,252,360,0.69,26.6,7.01,0
2025-10-02,PUB_KEM_MUM,51,1,1,8,41,0.87,41.6,1.24,7.2,0.48,54,375,0.27,29.4,6.61,0
2025-10-03,PUB_KEM_MUM,57,0,2,10,45,0.59,36.6,0.83,7.32,1.5,93,220,0.44,25.5,7.22,0
2025-10-04,PUB_KEM_MUM,45,0,0,8,37,0.61,43.5,1.01,7.28,0.14,171,282,0.3,23.9,6.97,0
2025-10-05,PUB_KEM_MUM,54,1,1,8,44,0.61,33.7,1.33,7.41,1.8,56,247,0.47,26.2,5.91,0
2025-10-06,PUB_KEM_MUM,52,1,1,10,40,0.66,29.5,0.58,7.44,2.1,36,283,0.51,25.3,6.03,0
2025-10-07,PUB_KEM_MUM,54,1,1,7,45,0.68,42.8,1.96,7.11,0.05,140,308,0.68,27.2,6.42,0
2025-10-08,PUB_KEM_MUM,52,1,1,8,42,0.85,49.5,2.36,7.2,1.67,39,290,0.07,26.5,5.58,0
2025-10-09,PUB_KEM_MUM,49,1,1,5,42,0.53,42.1,0.74,7.38,1.83,185,234,0.55,26.9,3.81,0
2025-10-10,PUB_KEM_MUM,48,1,1,8,38,0.69,34.7,0.68,6.9,3.09,125,253,0.09,24.9,8.09,0
2025-10-11,PUB_KEM_MUM,48,1,1,8,38,0.88,50.0,2.5,7.24,3.57,155,274,0.12,27.5,7.51,0
2025-10-12,PUB_KEM_MUM,63,1,2,12,48,0.81,37.3,1.64,7.32,3.15,122,287,0.42,24.0,5.27,0
2025-10-13,PUB_KEM_MUM,60,1,2,7,50,0.63,40.2,1.35,7.24,1.31,354,315,0.32,25.9,5.31,0
2025-10-14,PUB_KEM_MUM,41,0,1,5,35,0.81,57.2,0.79,7.17,2.22,232,276,0.56,28.2,7.8,0
2025-10-15,PUB_KEM_MUM,57,1,1,9,46,0.72,47.0,1.48,7.38,1.85,110,273,0.33,26.0,5.46,0
2025-10-16,PUB_KEM_MUM,52,1,1,6,44,0.61,43.3,0.88,7.13,1.09,307,239,0.52,27.3,6.18,0
2025-10-17,PUB_KEM_MUM,60,1,1,10,48,0.53,56.9,1.98,7.39,1.8,391,156,0.19,28.8,7.99,0
2025-10-18,PUB_KEM_MUM,52,1,1,7,43,0.73,41.9,2.27,7.28,3.5,348,287,0.2,24.3,6.88,0
2025-10-19,PUB_KEM_MUM,53,1,1,9,42,0.58,47.1,0.76,7.3,2.4,386,221,0.15,23.6,5.07,0
2025-10-20,PUB_KEM_MUM,52,0,1,8,43,0.8,47.3,1.13,7.27,1.3,282,282,0.63,31.0,6.7,0
2025-10-21,PUB_KEM_MUM,55,1,1,7,46,0.71,34.1,2.17,6.96,2.13,248,205,0.38,26.5,8.9,0
2025-10-22,PUB_KEM_MUM,39,0,0,6,33,0.56,46.4,0.99,7.35,3.57,307,252,0.07,25.2,5.44,0
2025-10-23,PUB_KEM_MUM,59,1,1,7,50,0.81,39.1,0.77,7.36,1.12,146,258,0.54,25.5,7.31,0
2025-10-24,PUB_KEM_MUM,60,1,1,9,49,0.61,53.5,0.89,7.39,2.62,200,281,0.13,28.2,4.76,0
2025-10-25,PUB_KEM_MUM,59,1,2,10,46,0.92,29.4,2.09,7.17,0.84,309,309,0.31,26.6,6.73,0
2025-10-26,PUB_KEM_MUM,63,1,1,11,50,0.88,47.2,1.33,7.15,2.69,97,261,0.5,26.8,5.73,0
2025-10-27,PUB_KEM_MUM,55,1,1,9,44,0.8,46.8,0.75,7.26,1.33,220,343,0.28,28.3,6.08,0
2025-10-28,PUB_KEM_MUM,57,0,2,8,47,0.52,23.0,2.49,6.89,2.33,114,200,0.38,25.5,6.99,0
2025-10-29,PUB_KEM_MUM,52,1,1,9,41,0.7,49.1,0.98,7.39,1.29,207,339,0.53,24.4,7.6,0
2025-10-30,PUB_KEM_MUM,57,1,1,6,49,0.71,34.1,0.6,7.23,0.76,287,309,0.36,28.0,5.59,0
2025-10-31,PUB_KEM_MUM,61,1,1,11,48,0.71,41.7,2.08,7.16,1.01,248,263,0.57,23.3,6.18,0
2025-11-01,PUB_KEM_MUM,46,0,1,8,37,0.94,27.6,1.88,7.19,2.5,26,224,0.59,26.5,7.73,0
2025-11-02,PUB_KEM_MUM,71,1,1,12,57,0.95,19.8,1.23,7.2,0.87,208,198,0.43,27.3,5.06,0
2025-11-03,PUB_KEM_MUM,53,1,1,9,42,0.7,44.8,1.66,7.31,1.86,260,219,0.25,27.4,6.77,0
2025-11-04,PUB_KEM_MUM,55,1,1,9,44,0.57,50.6,2.34,7.27,2.96,255,254,0.5,23.9,6.26,0
2025-11-05,PUB_KEM_MUM,64,1,1,12,50,0.56,44.3,1.54,7.36,1.26,490,273,0.44,27.8,5.97,0
2025-11-06,PUB_KEM_MUM,61,0,1,11,49,0.51,50.1,0.68,7.38,3.33,227,299,0.63,30.6,7.36,0
2025-11-07,PUB_KEM_MUM,56,1,1,9,45,0.68,23.2,2.02,6.95,3.52,243,246,0.25,26.0,6.8,0
2025-11-08,PUB_KEM_MUM,43,1,1,7,34,0.75,27.0,1.39,7.21,1.56,68,389,0.34,24.3,6.16,0
2025-11-09,PUB_KEM_MUM,48,1,1,8,38,0.52,53.5,2.32,7.2,0.63,323,218,0.52,28.5,6.54,0
2025-11-10,PUB_KEM_MUM,55,0,1,10,44,0.61,24.4,1.28,6.95,1.24,190,202,0.35,27.9,7.69,0
2025-11-11,PUB_KEM_MUM,56,1,2,6,47,0.8,36.4,1.24,7.54,2.23,132,222,0.44,27.0,5.93,0
2025-11-12,PUB_KEM_MUM,57,1,1,9,46,0.88,35.7,1.62,7.23,3.5,202,268,0.54,24.4,6.07,0
2025-11-13,PUB_KEM_MUM,49,1,1,8,39,0.95,12.3,1.06,7.52,2.55,130,211,0.24,26.7,6.66,0
2025-11-14,PUB_KEM_MUM,52,1,1,7,43,0.78,31.4,1.46,7.44,2.2,306,296,0.36,26.6,6.49,0
2025-11-15,PUB_KEM_MUM,66,1,1,8,56,0.92,35.7,0.71,6.92,1.29,11,292,0.09,25.6,5.22,0
2025-11-16,PUB_KEM_MUM,52,1,1,9,41,0.89,52.8,2.17,6.92,1.93,136,219,0.38,25.6,5.83,0
2025-11-17,PUB_KEM_MUM,59,1,2,11,45,0.77,26.5,0.72,7.14,1.49,35,332,0.6,24.5,6.52,0
2025-11-18,PUB_KEM_MUM,64,1,1,10,52,0.72,34.2,2.31,7.01,1.37,195,307,0.29,26.5,6.73,0
2025-11-19,PUB_KEM_MUM,52,0,1,10,41,0.94,34.8,2.31,7.57,1.89,216,284,0.32,24.4,7.02,0
2025-11-20,PUB_KEM_MUM,68,1,1,11,55,0.79,42.1,1.52,7.14,3.35,80,178,0.44,26.7,6.36,0
2025-11-21,PUB_KEM_MUM,66,1,2,13,50,0.52,38.3,0.74,6.99,3.76,165,216,0.28,27.9,7.29,0
2025-11-22,PUB_KEM_MUM,69,1,2,12,54,0.82,43.8,2.39,7.12,2.53,117,273,0.44,24.9,7.06,0
2025-11-23,PUB_KEM_MUM,55,1,1,10,43,0.74,16.3,2.37,7.07,2.14,387,243,0.56,25.4,5.45,0
2025-11-24,PUB_KEM_MUM,57,1,1,10,45,0.5,43.6,1.08,7.31,2.5,290,162,0.42,26.2,5.24,0
2025-11-25,PUB_KEM_MUM,50,1,1,7,41,0.66,45.4,1.2,7.45,1.81,259,254,0.63,26.5,5.87,0
2025-11-26,PUB_KEM_MUM,58,1,1,9,47,0.78,34.0,0.92,7.32,3.55,283,242,0.42,27.2,6.23,0
2025-11-27,PUB_KEM_MUM,48,1,1,6,40,0.7,42.6,1.52,6.94,0.83,350,241,0.21,29.8,6.2,0
2025-11-28,PUB_KEM_MUM,46,0,1,6,39,0.56,27.8,1.06,6.99,1.4,125,298,0.29,28.5,6.5,0
2025-11-29,PUB_KEM_MUM,39,0,1,7,31,0.84,29.8,1.44,7.64,3.4,62,307,0.32,25.8,7.4,0
2025-11-30,PUB_KEM_MUM,57,1,1,6,49,0.53,29.4,0.67,7.67,1.75,279,112,0.39,29.6,7.25,0
2025-12-01,PUB_KEM_MUM,58,1,1,9,47,0.73,37.1,1.57,7.39,0.38,78,267,0.38,23.4,6.74,0
2025-12-02,PUB_KEM_MUM,53,0,1,6,46,0.82,29.1,1.2,7.45,3.38,362,256,0.49,30.7,6.87,0
2025-12-03,PUB_KEM_MUM,52,1,1,7,43,0.53,34.7,1.71,6.8,2.83,376,247,0.47,27.0,7.32,0
2025-12-04,PUB_KEM_MUM,60,1,1,9,49,0.69,22.0,0.57,6.96,3.32,212,121,0.33,26.4,8.17,0
2025-12-05,PUB_KEM_MUM,63,1,1,8,53,0.78,36.2,0.81,7.52,3.6,90,256,0.53,27.7,6.75,0
2025-12-06,PUB_KEM_MUM,60,1,1,8,50,0.79,54.4,0.79,7.39,3.35,248,313,0.13,22.4,6.59,0
2025-12-07,PUB_KEM_MUM,61,0,2,11,48,0.63,42.8,0.89,7.01,0.51,439,208,0.71,24.7,6.84,0
2025-12-08,PUB_KEM_MUM,60,1,1,9,49,0.84,51.9,1.93,7.1,1.3,16,287,0.51,26.0,6.65,0
2025-12-09,PUB_KEM_MUM,59,1,2,8,48,0.5,29.4,2.28,7.02,0.98,174,361,0.49,24.4,6.21,0
2025-12-10,PUB_KEM_MUM,67,1,1,9,56,0.9,56.1,0.86,7.56,2.54,128,239,0.4,25.6,6.0,0
2025-12-11,PUB_KEM_MUM,55,1,1,8,45,0.74,33.3,0.82,7.51,0.7,212,309,0.55,25.5,6.05,0
2025-12-12,PUB_KEM_MUM,50,0,1,7,42,0.84,13.4,1.46,7.21,1.63,341,191,0.27,22.8,7.46,0
2025-12-13,PUB_KEM_MUM,59,1,2,10,46,0.63,52.2,2.42,7.33,1.19,336,222,0.28,23.6,7.35,0
2025-12-14,PUB_KEM_MUM,53,1,2,9,41,0.75,40.7,1.81,6.97,0.44,71,225,0.21,25.0,6.81,0
2025-12-15,PUB_KEM_MUM,52,1,1,6,44,0.62,19.9,2.25,7.05,2.32,49,363,0.25,22.4,7.53,0
2025-12-16,PUB_KEM_MUM,53,1,1,6,45,0.65,39.1,1.3,7.32,2.47,164,342,0.47,31.1,7.25,0
2025-12-17,PUB_KEM_MUM,56,1,2,10,43,0.52,31.4,1.75,7.21,1.52,190,190,0.37,24.9,7.55,0
2025-12-18,PUB_KEM_MUM,66,1,2,9,54,0.55,22.0,0.7,7.18,2.3,321,304,0.4,27.0,6.38,0
2025-12-19,PUB_KEM_MUM,52,0,1,8,43,0.59,44.5,1.89,7.24,2.51,353,245,0.34,26.7,6.07,0
2025-12-20,PUB_KEM_MUM,54,1,1,8,44,0.78,28.1,1.8,7.07,2.62,8,227,0.26,26.1,6.56,0
2025-12-21,PUB_KEM_MUM,68,1,1,11,55,0.53,36.8,0.89,7.38,1.05,25,272,0.5,26.2,7.15,0
2025-12-22,PUB_KEM_MUM,67,1,1,8,57,0.87,48.6,0.54,7.21,3.19,233,291,0.72,25.5,6.28,0
2025-12-23,PUB_KEM_MUM,51,1,1,7,42,0.8,28.5,2.32,7.06,3.13,171,243,0.48,25.2,7.18,0
2025-12-24,PUB_KEM_MUM,48,0,1,7,40,0.91,32.4,0.7,7.4,1.61,7,235,0.6,23.6,7.44,0
2025-12-25,PUB_KEM_MUM,59,1,1,10,47,0.69,38.1,2.24,7.28,2.26,418,305,0.2,25.4,5.65,0
2025-12-26,PUB_KEM_MUM,44,1,1,8,34,0.89,41.9,1.88,7.09,3.57,252,232,0.56,26.7,8.05,0
2025-12-27,PUB_KEM_MUM,52,1,1,9,41,0.73,39.1,1.11,7.06,1.1,174,252,0.14,23.7,7.71,0
2025-12-28,PUB_KEM_MUM,44,1,1,6,36,0.53,33.8,1.31,7.27,0.92,47,293,0.48,30.3,6.36,0
2025-12-29,PUB_KEM_MUM,52,0,1,10,41,0.66,32.0,2.44,7.12,1.59,339,283,0.27,25.1,7.34,0
2025-12-30,PUB_KEM_MUM,43,1,1,6,35,0.78,13.5,1.78,7.22,2.14,104,275,0.34,23.5,5.54,0
2025-12-31,PUB_KEM_MUM,53,1,1,10,41,0.86,27.7,1.98,7.1,3.19,419,274,0.69,26.8,6.11,0
2026-01-01,PUB_KEM_MUM,55,0,1,7,47,0.95,45.2,0.66,6.86,3.32,122,274,0.47,24.4,6.82,0
2026-01-02,PUB_KEM_MUM,43,0,1,8,34,0.54,66.6,1.98,7.18,2.14,179,249,0.42,26.1,5.77,0
2026-01-03,PUB_KEM_MUM,57,1,2,10,44,0.76,23.4,1.9,7.24,2.43,19,244,0.74,31.2,6.98,0
2026-01-04,PUB_KEM_MUM,55,1,1,10,43,0.85,39.2,0.82,7.22,1.77,34,233,0.41,27.6,6.36,0
2026-01-05,PUB_KEM_MUM,51,1,1,7,42,0.85,50.3,0.6,7.22,2.06,282,331,0.41,24.0,6.4,0
2026-01-06,PUB_KEM_MUM,59,1,1,7,50,0.72,29.3,1.51,7.18,0.76,305,144,0.33,28.5,6.27,0
2026-01-07,PUB_KEM_MUM,48,1,1,8,38,0.92,37.5,2.19,7.48,1.72,383,232,0.3,28.2,5.77,0
2026-01-08,PUB_KEM_MUM,54,0,2,10,42,0.88,21.0,2.37,7.34,1.34,318,185,0.49,24.2,7.1,0
2026-01-09,PUB_KEM_MUM,52,1,1,9,41,0.78,41.9,1.33,7.41,0.82,357,244,0.53,25.0,6.56,0
2026-01-10,PUB_KEM_MUM,57,1,2,7,47,0.94,45.0,2.0,7.15,0.77,19,268,0.27,27.3,6.47,0
2026-01-11,PUB_KEM_MUM,49,1,1,7,40,0.6,32.8,1.6,7.01,3.72,69,175,0.36,23.1,5.97,0
2026-01-12,PUB_KEM_MUM,55,1,1,10,43,0.94,26.4,1.25,7.3,1.48,251,242,0.52,27.3,5.73,0
2026-01-13,PUB_KEM_MUM,33,0,1,4,28,0.84,41.4,2.11,7.16,1.5,242,305,0.11,23.5,6.43,0
2026-01-14,PUB_KEM_MUM,64,1,1,7,55,0.85,40.1,2.09,7.38,1.79,373,265,0.15,26.5,6.24,0
2026-01-15,PUB_KEM_MUM,55,0,1,10,44,0.86,22.2,0.77,7.15,2.6,342,263,0.53,26.6,6.08,0
2026-01-16,PUB_KEM_MUM,45,0,1,5,39,0.69,47.7,2.23,7.08,1.78,215,220,0.47,25.4,5.71,0
2026-01-17,PUB_KEM_MUM,62,0,2,12,48,0.78,24.7,1.26,7.39,2.0,296,292,0.32,25.1,5.43,0
2026-01-18,PUB_KEM_MUM,72,1,1,10,60,0.58,48.7,2.23,7.04,1.21,169,222,0.44,26.4,6.72,0
2026-01-19,PUB_KEM_MUM,50,0,1,9,40,0.61,40.7,0.82,7.03,1.58,189,253,0.19,22.0,7.05,0
2026-01-20,PUB_KEM_MUM,55,1,1,9,44,0.87,40.0,2.07,7.15,3.04,226,389,0.2,29.9,6.77,0
2026-01-21,PUB_KEM_MUM,51,1,1,7,42,0.73,35.7,1.43,7.31,1.83,46,238,0.63,23.3,6.42,0
2026-01-22,PUB_KEM_MUM,51,0,1,8,42,0.63,49.6,0.74,7.12,2.38,103,373,0.44,25.7,6.36,0
2026-01-23,PUB_KEM_MUM,62,1,2,11,48,0.93,28.0,2.14,6.97,1.15,108,277,0.59,25.9,5.45,0
2026-01-24,PUB_KEM_MUM,46,1,1,5,39,0.79,44.1,0.94,7.41,2.45,184,242,0.41,24.3,7.21,0
2026-01-25,PUB_KEM_MUM,54,1,1,9,43,0.78,37.6,1.78,7.05,1.77,180,323,0.28,27.5,7.01,0
2026-01-26,PUB_KEM_MUM,45,1,1,5,38,0.85,42.2,2.37,7.06,1.35,160,307,0.36,26.0,5.82,0
2026-01-27,PUB_KEM_MUM,51,1,1,6,43,0.75,43.2,1.39,7.41,2.75,63,183,0.33,21.8,6.52,0
2026-01-28,PUB_KEM_MUM,58,1,2,10,45,0.82,48.2,1.37,7.09,3.53,139,304,0.31,26.2,7.04,0
2026-01-29,PUB_KEM_MUM,51,1,1,6,43,0.59,40.4,0.74,7.02,1.55,34,262,0.23,25.3,5.19,0
2026-01-30,PUB_KEM_MUM,46,0,1,8,37,0.68,39.0,1.61,7.36,2.01,226,151,0.49,24.7,7.08,0
2026-01-31,PUB_KEM_MUM,47,0,1,5,41,0.56,42.4,1.21,7.23,0.37,479,274,0.43,28.6,8.16,0
2026-02-01,PUB_KEM_MUM,52,1,1,10,40,0.67,34.0,1.0,7.19,1.69,12,273,0.41,24.0,4.6,0
2026-02-02,PUB_KEM_MUM,44,0,1,8,35,0.71,36.6,0.65,6.82,2.43,51,281,0.39,25.2,6.29,0
2026-02-03,PUB_KEM_MUM,35,0,1,4,30,0.93,43.0,1.96,7.51,0.3,63,289,0.24,26.2,5.68,0
2026-02-04,PUB_KEM_MUM,50,1,1,6,42,0.77,54.6,0.81,7.43,2.37,84,210,0.37,23.2,5.49,0
2026-02-05,PUB_KEM_MUM,47,1,1,6,39,0.75,39.4,1.84,6.97,0.3,175,265,0.41,25.9,7.99,0
2026-02-06,PUB_KEM_MUM,57,0,1,8,48,0.7,39.6,1.55,7.39,1.27,107,232,0.32,25.2,7.87,0
2026-02-07,PUB_KEM_MUM,67,1,1,10,55,0.78,44.5,2.35,7.3,1.26,206,336,0.44,26.8,6.47,0
2026-02-08,PUB_KEM_MUM,63,1,2,10,50,0.82,23.1,0.57,7.74,1.68,7,291,0.4,27.6,7.12,0
2026-02-09,PUB_KEM_MUM,52,1,1,7,43,0.71,19.7,1.67,7.33,1.55,162,249,0.34,20.5,6.38,0
2026-02-10,PUB_KEM_MUM,56,1,1,10,44,0.7,25.0,2.05,6.94,1.83,151,232,0.57,24.3,6.04,0
2026-02-11,PUB_KEM_MUM,47,0,1,7,39,0.94,47.1,1.58,7.4,1.95,176,206,0.4,24.3,6.59,0
2026-02-12,PUB_KEM_MUM,51,1,1,7,42,0.63,29.2,1.22,7.01,1.76,228,250,0.24,23.3,6.39,0
2026-02-13,PUB_KEM_MUM,47,0,1,8,38,0.68,34.3,1.61,7.22,3.6,92,243,0.23,27.2,6.84,0
2026-02-14,PUB_KEM_MUM,43,0,1,7,35,0.88,40.5,2.16,6.88,2.06,351,209,0.12,25.7,7.39,0
2026-02-15,PUB_KEM_MUM,53,1,1,10,41,0.72,58.1,2.39,7.11,2.02,238,245,0.67,24.5,7.02,0
2026-02-16,PUB_KEM_MUM,66,1,1,11,53,0.89,38.4,1.53,6.74,1.38,287,274,0.4,25.4,5.9,0
2026-02-17,PUB_KEM_MUM,52,1,1,7,43,0.63,48.7,1.81,6.98,2.22,242,308,0.46,24.8,5.33,0
2026-02-18,PUB_KEM_MUM,57,1,2,8,46,0.88,29.8,1.98,7.24,1.97,262,307,0.22,22.7,6.13,0
2025-08-23,PUB_RGGGH_CHN,62,1,2,17,42,0.95,32.3,1.45,7.39,3.05,336,153,0.47,28.0,5.28,0
2025-08-24,PUB_RGGGH_CHN,39,1,1,11,26,0.64,30.1,1.71,6.94,4.64,425,284,0.3,29.6,6.02,0
2025-08-25,PUB_RGGGH_CHN,45,1,1,11,32,0.65,27.5,1.7,7.17,3.27,160,204,0.17,28.4,6.35,0
2025-08-26,PUB_RGGGH_CHN,45,1,2,10,32,0.95,49.9,0.9,7.39,4.24,194,248,0.31,24.3,7.36,0
2025-08-27,PUB_RGGGH_CHN,55,1,1,13,40,0.63,57.7,1.47,7.19,1.66,567,222,0.58,25.1,6.47,0
2025-08-28,PUB_RGGGH_CHN,49,1,2,11,35,0.53,32.9,1.08,7.41,3.11,569,273,0.55,24.2,5.47,0
2025-08-29,PUB_RGGGH_CHN,58,1,2,12,43,0.74,51.9,2.22,7.11,1.21,75,286,0.62,28.9,6.68,0
2025-08-30,PUB_RGGGH_CHN,58,1,2,15,40,0.5,53.9,2.38,7.18,1.17,119,253,0.28,24.9,7.32,0
2025-08-31,PUB_RGGGH_CHN,45,1,1,8,35,0.58,43.8,0.77,7.43,4.06,228,241,0.36,24.8,6.02,0
2025-09-01,PUB_RGGGH_CHN,57,1,3,16,37,0.75,56.9,0.7,7.23,1.42,269,332,0.49,26.4,6.21,0
2025-09-02,PUB_RGGGH_CHN,39,0,2,10,27,0.66,52.7,2.2,7.0,5.19,383,269,0.27,28.6,6.16,0
2025-09-03,PUB_RGGGH_CHN,63,1,2,14,46,0.8,26.1,1.81,7.22,2.96,300,290,0.53,27.6,6.02,0
2025-09-04,PUB_RGGGH_CHN,47,1,1,10,35,0.51,30.8,1.43,7.23,1.0,455,366,0.36,26.0,7.4,0
2025-09-05,PUB_RGGGH_CHN,48,1,2,14,31,0.83,31.6,2.18,7.39,3.77,611,255,0.48,24.4,6.93,1
2025-09-06,PUB_RGGGH_CHN,42,1,1,9,31,0.85,39.6,0.54,7.29,2.69,192,314,0.56,26.6,5.72,0
2025-09-07,PUB_RGGGH_CHN,56,2,2,14,38,0.84,55.5,1.67,6.98,4.5,665,263,0.48,30.9,5.04,1
2025-09-08,PUB_RGGGH_CHN,52,1,1,13,37,0.58,32.8,1.15,7.13,1.16,448,250,0.12,19.9,6.72,0
2025-09-09,PUB_RGGGH_CHN,54,1,2,13,38,0.57,56.7,0.65,6.88,3.38,534,254,0.34,24.4,5.59,0
2025-09-10,PUB_RGGGH_CHN,54,2,2,13,37,0.71,33.6,2.3,7.47,4.67,247,212,0.44,24.4,7.01,0
2025-09-11,PUB_RGGGH_CHN,41,1,1,7,32,0.54,32.4,1.02,7.61,1.79,222,348,0.36,25.1,6.13,0
2025-09-12,PUB_RGGGH_CHN,58,1,2,14,41,0.68,46.3,1.59,6.8,1.88,162,266,0.27,24.8,6.39,0
2025-09-13,PUB_RGGGH_CHN,54,2,2,15,35,0.85,30.9,2.19,7.19,2.23,427,315,0.47,28.9,6.04,0
2025-09-14,PUB_RGGGH_CHN,50,1,1,12,36,0.62,39.2,1.26,7.35,0.98,74,210,0.52,27.4,6.4,0
2025-09-15,PUB_RGGGH_CHN,54,2,3,12,37,0.71,48.3,1.16,7.28,5.04,11,300,0.57,28.6,5.3,0
2025-09-16,PUB_RGGGH_CHN,38,1,1,9,27,0.83,21.2,1.15,7.49,4.5,27,264,0.6,25.3,6.62,0
2025-09-17,PUB_RGGGH_CHN,50,1,1,10,38,0.88,62.4,2.05,7.3,4.69,395,275,0.37,25.8,7.11,0
2025-09-18,PUB_RGGGH_CHN,44,1,2,13,28,0.91,34.1,0.65,7.12,4.88,440,229,0.52,24.2,6.96,0
2025-09-19,PUB_RGGGH_CHN,43,1,2,11,29,0.64,38.8,1.0,7.1,2.08,314,250,0.18,24.9,6.58,0
2025-09-20,PUB_RGGGH_CHN,52,1,2,15,34,0.51,19.0,0.65,7.12,4.72,22,276,0.31,28.1,7.32,0
2025-09-21,PUB_RGGGH_CHN,40,1,2,10,27,0.83,8.9,0.66,7.05,6.49,362,270,0.46,27.4,7.24,0
2025-09-22,PUB_RGGGH_CHN,64,1,2,11,50,0.92,35.0,0.99,7.24,0.43,502,246,0.33,28.3,6.27,0
2025-09-23,PUB_RGGGH_CHN,56,1,2,13,40,0.52,41.0,1.26,7.32,1.56,178,279,0.32,28.4,6.62,0
2025-09-24,PUB_RGGGH_CHN,40,1,1,10,28,0.83,54.2,1.22,7.27,4.0,443,229,0.32,24.3,6.72,0
2025-09-25,PUB_RGGGH_CHN,61,2,1,14,44,0.83,33.4,1.2,7.19,3.6,247,304,0.52,23.7,5.74,0
2025-09-26,PUB_RGGGH_CHN,63,1,2,12,48,0.51,37.8,1.74,7.22,2.33,247,211,0.31,23.8,7.08,0
2025-09-27,PUB_RGGGH_CHN,59,1,3,16,39,0.58,28.9,1.49,7.37,1.47,484,322,0.64,27.1,6.76,0
2025-09-28,PUB_RGGGH_CHN,39,1,2,10,26,0.7,47.8,1.43,7.3,4.22,278,230,0.47,26.4,6.66,0
2025-09-29,PUB_RGGGH_CHN,50,2,2,14,32,0.73,49.4,2.09,7.3,2.09,447,274,0.33,25.9,6.32,0
2025-09-30,PUB_RGGGH_CHN,45,1,2,12,30,0.81,32.9,1.18,7.2,5.28,606,270,0.59,28.3,5.6,1
2025-10-01,PUB_RGGGH_CHN,43,1,1,6,35,0.59,30.7,1.62,7.44,2.0,340,293,0.5,27.4,7.23,0
2025-10-02,PUB_RGGGH_CHN,42,0,1,7,34,0.86,49.8,2.22,7.09,2.65,50,204,0.3,24.5,5.39,0
2025-10-03,PUB_RGGGH_CHN,48,0,1,8,39,0.79,14.4,0.74,7.2,1.14,185,269,0.32,27.2,6.72,0
2025-10-04,PUB_RGGGH_CHN,50,1,1,8,40,0.95,37.0,1.82,7.11,3.26,123,137,0.17,26.0,5.63,0
2025-10-05,PUB_RGGGH_CHN,41,0,1,6,34,0.53,54.5,1.81,6.98,1.14,165,174,0.37,25.7,6.59,0
2025-10-06,PUB_RGGGH_CHN,46,0,1,8,37,0.53,30.8,1.68,7.48,2.72,234,259,0.27,23.1,6.43,0
2025-10-07,PUB_RGGGH_CHN,56,1,1,7,47,0.82,35.8,1.16,7.19,1.57,194,271,0.39,25.6,6.18,0
2025-10-08,PUB_RGGGH_CHN,56,1,1,7,47,0.9,46.6,1.47,7.52,1.61,49,178,0.22,25.3,6.41,0
2025-10-09,PUB_RGGGH_CHN,46,1,1,8,36,0.62,20.0,1.65,6.82,2.49,271,204,0.51,26.5,5.46,0
2025-10-10,PUB_RGGGH_CHN,54,0,2,6,46,0.66,34.8,2.32,6.99,2.29,250,244,0.37,26.0,6.78,0
2025-10-11,PUB_RGGGH_CHN,42,0,1,7,34,0.58,45.2,0.69,7.2,0.31,128,369,0.58,26.2,7.35,0
2025-10-12,PUB_RGGGH_CHN,48,1,0,9,38,0.74,64.7,0.59,6.98,2.62,241,302,0.33,27.4,7.19,0
2025-10-13,PUB_RGGGH_CHN,50,0,1,6,43,0.78,35.6,1.4,7.22,1.11,282,202,0.33,26.6,5.14,0
2025-10-14,PUB_RGGGH_CHN,56,1,1,10,44,0.84,45.8,1.08,7.0,1.57,425,276,0.48,26.2,7.56,0
2025-10-15,PUB_RGGGH_CHN,56,0,1,6,49,0.93,28.4,0.54,7.49,2.32,175,246,0.35,26.5,6.83,0
2025-10-16,PUB_RGGGH_CHN,59,0,2,10,47,0.93,49.3,1.89,6.7,3.5,282,214,0.42,27.4,7.57,0
2025-10-17,PUB_RGGGH_CHN,56,1,2,9,44,0.86,24.2,2.13,7.44,2.49,51,291,0.44,31.2,5.37,0
2025-10-18,PUB_RGGGH_CHN,59,1,2,7,49,0.56,48.2,2.15,6.83,1.89,238,298,0.62,26.7,7.32,0
2025-10-19,PUB_RGGGH_CHN,40,1,1,6,32,0.67,37.0,2.2,7.11,2.34,308,259,0.62,26.0,6.87,0
2025-10-20,PUB_RGGGH_CHN,52,1,1,9,41,0.89,65.1,0.74,7.09,2.19,167,162,0.4,26.1,6.14,0
2025-10-21,PUB_RGGGH_CHN,50,1,1,8,40,0.6,35.9,1.16,7.09,0.91,241,298,0.37,28.0,8.21,0
